ags,election_year,turnout,cdu_csu,spd,gruene,fdp,linke_pds,afd,bsw,number_voters,eligible_voters
03158018,2014,0.4602,0.2815,0.4938,0.0642,0.0049,0.0173,0.0593,0,405,880
03158019,2014,0.5209,0.2847,0.4599,0.0985,0.0146,0.0146,0.062,0,274,526
03158021,2014,0.4134,0.3774,0.3461,0.0991,0.0296,0.0157,0.0609,0,575,1391
03158022,2014,0.4851,0.3834,0.2853,0.1411,0.0153,0.0675,0.0521,0,326,672
03158023,2014,0.4759,0.3603,0.3684,0.1174,0.0324,0.0526,0.0243,0,247,519
03158025,2014,0.4188,0.3438,0.4313,0.0563,0.025,0.0375,0.025,0,160,382
03158027,2014,0.3307,0.2746,0.4167,0.0983,0.0244,0.0439,0.0606,0,1435,4339
03158028,2014,0.4274,0.3271,0.4829,0.0685,0.0218,0.0125,0.0312,0,321,751
03158030,2014,0.3551,0.351,0.3074,0.1348,0.0325,0.0378,0.061,0,1721,4847
03158031,2014,0.4817,0.4304,0.3596,0.0604,0.0184,0.0131,0.0604,0,381,791
03158032,2014,0.471,0.3478,0.3659,0.0688,0.0181,0.0435,0.0797,0,276,586
03158033,2014,0.4615,0.3743,0.3115,0.1311,0.0273,0.0219,0.0492,0,366,793
03158035,2014,0.3656,0.3628,0.2605,0.1116,0.0186,0.0698,0.0465,0,215,588
03158036,2014,0.4083,0.2245,0.4856,0.1123,0.0261,0.0261,0.0627,0,383,938
03158037,2014,0.5351,0.3666,0.3289,0.1117,0.0262,0.0337,0.0692,0,22425,41911
03158038,2014,0.5305,0.4117,0.3558,0.0542,0.0125,0.0275,0.0558,0,1200,2262
03158039,2014,0.405,0.365,0.4069,0.0634,0.0182,0.0347,0.0591,0,3030,7482
03158040,2014,0.4307,0.3491,0.4139,0.0731,0.0153,0.0295,0.0495,0,848,1969
03159001,2014,0.4354,0.3102,0.4309,0.1109,0.0204,0.0327,0.0463,0,2353,5404
03159002,2014,0.3956,0.3549,0.404,0.066,0.0199,0.0402,0.0522,0,2911,7359
03159003,2014,0.3862,0.3788,0.365,0.061,0.034,0.0408,0.0546,0,3556,9208
03159004,2014,0.4254,0.4132,0.3038,0.0592,0.0304,0.0414,0.0782,0,2633,6190
03159005,2014,0.3091,0.5505,0.2407,0.037,0.0118,0.0253,0.0488,0,594,1922
03159006,2014,0.4204,0.6477,0.1515,0.0985,0.0189,0.0265,0.0227,0,264,628
03159007,2014,0.5373,0.3063,0.398,0.1146,0.0319,0.0378,0.0498,0,5801,10797
03159008,2014,0.4723,0.2911,0.507,0.0704,0.0047,0.0282,0.0376,0,213,451
03159009,2014,0.466,0.3403,0.3719,0.0924,0.0167,0.0513,0.0596,0,1678,3601
03159010,2014,0.3917,0.5688,0.2351,0.062,0.0217,0.0197,0.0411,0,6741,17209
03159011,2014,0.5678,0.2571,0.5291,0.0903,0.0206,0.0274,0.024,0,875,1541
03159012,2014,0.5216,0.4767,0.3627,0.0518,0.0207,0.0155,0.0259,0,193,370
03159013,2014,0.6572,0.3179,0.4112,0.1132,0.0144,0.0319,0.0415,0,3762,5724
03159014,2014,0.31,0.5189,0.2505,0.0586,0.0149,0.0278,0.0398,0,1006,3245
03159015,2014,0.6781,0.2979,0.3816,0.1556,0.0201,0.0486,0.0408,0,4877,7192
03159016,2014,0.5225,0.2427,0.3275,0.2097,0.0286,0.0768,0.0435,0,46960,89873
03159017,2014,0.5188,0.2914,0.4072,0.0785,0.0185,0.0425,0.0794,0,9752,18799
03159018,2014,0.4025,0.3373,0.4534,0.0592,0.02,0.0296,0.0377,0,1352,3359
03159019,2014,0.5074,0.4084,0.3684,0.0608,0.0191,0.034,0.0527,0,5448,10738
03159020,2014,0.5212,0.3733,0.4118,0.0792,0.0158,0.0204,0.043,0,442,848
03159021,2014,0.5012,0.2974,0.4628,0.0743,0.0168,0.0384,0.048,0,417,832
03159022,2014,0.4629,0.6305,0.1626,0.0813,0.0246,0.0296,0.0222,0,406,877
03159023,2014,0.5806,0.332,0.4369,0.1379,0.0097,0.0272,0.0175,0,515,887
03159024,2014,0.5607,0.4519,0.3357,0.0689,0.0072,0.033,0.0516,0,697,1243
03159025,2014,0.3864,0.5779,0.224,0.039,0.0097,0.0097,0.0292,0,308,797
03159026,2014,0.4173,0.3529,0.4008,0.0796,0.0296,0.0345,0.0471,0,7730,18525
03159027,2014,0.427,0.6779,0.1725,0.0305,0.0076,0.0336,0.0366,0,655,1534
03159028,2014,0.4156,0.6621,0.1706,0.0785,0.0171,0.0171,0.0137,0,293,705
03159029,2014,0.5513,0.3219,0.3959,0.1123,0.0145,0.0395,0.0503,0,5166,9370
03159030,2014,0.3972,0.5426,0.3404,0.0426,0.0142,0.0106,0.0106,0,282,710
03159031,2014,0.4868,0.3303,0.3588,0.0777,0.0181,0.0466,0.0842,0,772,1586
03159032,2014,0.481,0.4921,0.2713,0.0883,0.0126,0.0347,0.0505,0,634,1318
03159033,2014,0.5618,0.6602,0.1942,0.021,0.0113,0.0356,0.0259,0,618,1100
03159034,2014,0.6428,0.2979,0.3876,0.0873,0.0166,0.0433,0.0797,0,4226,6574
03159035,2014,0.4995,0.293,0.4026,0.1512,0.0189,0.034,0.0416,0,529,1059
03159036,2014,0.3338,0.3726,0.3787,0.0459,0.0191,0.0436,0.0696,0,1307,3916
03159037,2014,0.3717,0.6902,0.2446,0.0163,0.0109,0.0163,0.0054,0,184,495
03159038,2014,0.4078,0.5274,0.3082,0.0685,0,0.0479,0.0205,0,146,358
03159039,2014,0.3886,0.2993,0.4749,0.0753,0.01,0.0201,0.0518,0,598,1539
03241001,2014,0.4655,0.2773,0.3299,0.1784,0.0283,0.0647,0.0545,0,175284,376572
03241002,2014,0.5027,0.3545,0.3555,0.113,0.0232,0.0357,0.0613,0,13463,26779
03241003,2014,0.4839,0.37,0.3352,0.1073,0.0299,0.0396,0.0607,0,11481,23726
03241004,2014,0.5209,0.4363,0.3006,0.0986,0.039,0.023,0.0608,0,8485,16290
03241005,2014,0.4775,0.3914,0.3608,0.0754,0.0214,0.0323,0.0575,0,21842,45747
03241006,2014,0.634,0.3936,0.343,0.1049,0.0275,0.0259,0.0523,0,7338,11575
03241007,2014,0.628,0.3695,0.3386,0.1292,0.0252,0.0291,0.057,0,9312,14828
03241008,2014,0.569,0.4332,0.2991,0.0872,0.0423,0.0225,0.0682,0,10435,18339
03241009,2014,0.5057,0.3625,0.3741,0.0875,0.0199,0.0406,0.0579,0,15494,30640
03241010,2014,0.4929,0.3731,0.358,0.0879,0.0185,0.0344,0.0588,0,19489,39537
03241011,2014,0.4668,0.3502,0.3584,0.1025,0.0189,0.0387,0.0634,0,15796,33839
03241012,2014,0.464,0.3944,0.3357,0.0988,0.0246,0.0343,0.0562,0,16072,34640
03241013,2014,0.6084,0.3819,0.3613,0.0957,0.0197,0.0258,0.0546,0,6905,11349
03241014,2014,0.4414,0.3361,0.354,0.1244,0.0226,0.0364,0.0633,0,7964,18043
03241015,2014,0.4476,0.3491,0.3649,0.099,0.0212,0.0406,0.0586,0,11197,25015
03241016,2014,0.4731,0.3795,0.3519,0.0933,0.0215,0.0336,0.0583,0,8599,18175
03241017,2014,0.4945,0.3713,0.3289,0.1122,0.0272,0.0349,0.0655,0,11388,23031
03241018,2014,0.5024,0.3792,0.3573,0.0952,0.0179,0.0307,0.0558,0,7892,15710
03241019,2014,0.4966,0.3983,0.3101,0.119,0.0276,0.0273,0.0662,0,11443,23041
03241020,2014,0.6459,0.3166,0.3403,0.1462,0.0459,0.0359,0.0538,0,7303,11306
03241021,2014,0.5137,0.39,0.3352,0.1038,0.0238,0.0327,0.0572,0,16444,32012
03251001,2014,0.4415,0.5067,0.2685,0.0973,0.0101,0.0336,0.0201,0,298,675
03251002,2014,0.421,0.4865,0.2443,0.1206,0.0291,0.0281,0.0426,0,962,2285
03251003,2014,0.3684,0.5912,0.2176,0.0618,0.0441,0.0059,0.0382,0,340,923
03251004,2014,0.3053,0.4615,0.2404,0.0897,0.0449,0.0321,0.0641,0,312,1022
03251005,2014,0.4739,0.3465,0.3664,0.0876,0.0669,0.0335,0.033,0,2271,4792
03251006,2014,0.3464,0.4362,0.3191,0.0957,0.0496,0.0071,0.0603,0,282,814
03251007,2014,0.5777,0.3965,0.3059,0.1114,0.0249,0.039,0.0531,0,7273,12590
03251008,2014,0.6511,0.5183,0.2536,0.0702,0.0128,0.0351,0.0463,0,627,963
03251009,2014,0.4146,0.4784,0.2738,0.0865,0.0634,0.0259,0.0288,0,347,837
03251011,2014,0.4026,0.5098,0.268,0.0392,0.0327,0.0588,0.0523,0,153,380
03251012,2014,0.3943,0.4097,0.3068,0.0893,0.0449,0.0451,0.0519,0,4948,12548
03251013,2014,0.5049,0.4271,0.3351,0.0884,0.023,0.0327,0.0336,0,1131,2240
03251014,2014,0.5063,0.4289,0.3092,0.0549,0.0698,0.0349,0.0474,0,401,792
03251015,2014,0.4242,0.4106,0.2224,0.1065,0.1255,0.0361,0.0475,0,526,1240
03251017,2014,0.5439,0.4427,0.2617,0.0977,0.0664,0.0365,0.0326,0,768,1412
03251018,2014,0.2675,0.2164,0.3433,0.1493,0.0597,0.0746,0.0448,0,134,501
03251019,2014,0.3404,0.5069,0.1528,0.0833,0.0556,0.0139,0.1389,0,144,423
03251020,2014,0.415,0.434,0.3046,0.0836,0.0755,0.035,0.0216,0,371,894
03251021,2014,0.3237,0.5617,0.2657,0.0361,0.0247,0.0171,0.055,0,527,1628
03251022,2014,0.4127,0.4602,0.233,0.0824,0.0909,0.0369,0.0568,0,352,853
03251023,2014,0.373,0.4091,0.3368,0.0944,0.0396,0.0303,0.0361,0,858,2300
03251024,2014,0.5481,0.5171,0.278,0.0488,0.0537,0.0146,0.0146,0,205,374
03251025,2014,0.3899,0.5202,0.2691,0.0628,0.0224,0.0179,0.0628,0,223,572
03251026,2014,0.4362,0.3898,0.2829,0.1425,0.0194,0.054,0.041,0,926,2123
03251027,2014,0.612,0.4817,0.289,0.0906,0.027,0.0308,0.0328,0,519,848
03251028,2014,0.4213,0.4,0.2773,0.112,0.0613,0.024,0.0693,0,375,890
03251029,2014,0.5412,0.3696,0.337,0.1304,0.0598,0.0326,0.0109,0,184,340
03251030,2014,0.3767,0.5491,0.2945,0.0436,0.0218,0.02,0.0436,0,550,1460
03251031,2014,0.492,0.513,0.2403,0.0227,0.0617,0.0195,0.0779,0,308,626
03251032,2014,0.4514,0.3952,0.269,0.115,0.0686,0.0408,0.0575,0,539,1194
03251033,2014,0.4328,0.397,0.3115,0.1042,0.0246,0.0515,0.0363,0,854,1973
03251034,2014,0.6029,0.4768,0.2864,0.0755,0.0395,0.0274,0.024,0,583,967
03251035,2014,0.6202,0.5471,0.2029,0.1232,0.029,0.0326,0.0181,0,276,445
03251036,2014,0.4828,0.4142,0.3389,0.0586,0.0544,0.0502,0.0251,0,239,495
03251037,2014,0.4609,0.3715,0.3235,0.1034,0.0348,0.0377,0.0689,0,12144,26348
03251038,2014,0.4109,0.4589,0.2295,0.0935,0.0567,0.0397,0.0708,0,353,859
03251040,2014,0.3896,0.4055,0.2984,0.1018,0.0416,0.0374,0.061,0,3850,9882
03251041,2014,0.4449,0.3549,0.3057,0.1407,0.0273,0.0495,0.0599,0,8563,19247
03251042,2014,0.5842,0.5191,0.2334,0.0904,0.0281,0.0313,0.0396,0,5587,9563
03251043,2014,0.4135,0.5529,0.2423,0.0529,0.0595,0.0286,0.0242,0,454,1098
03251044,2014,0.6157,0.4927,0.2779,0.0586,0.0547,0.0191,0.0302,0,3343,5430
03251045,2014,0.3727,0.4449,0.3304,0.0969,0.0617,0.0088,0.0529,0,227,609
03251046,2014,0.3505,0.4848,0.329,0.0346,0.0368,0.0281,0.039,0,462,1318
03251047,2014,0.5495,0.3162,0.3786,0.1163,0.0262,0.0377,0.0561,0,13521,24604
03251049,2014,0.3994,0.418,0.2826,0.134,0.0349,0.0417,0.0349,0,2806,7026
03252001,2014,0.5307,0.3347,0.3773,0.0957,0.0225,0.0409,0.0594,0,4715,8884
03252002,2014,0.5211,0.3327,0.389,0.0967,0.0208,0.0359,0.0619,0,7324,14056
03252003,2014,0.5401,0.4091,0.3139,0.0863,0.0271,0.0377,0.0627,0,8265,15304
03252004,2014,0.4776,0.3871,0.3477,0.0974,0.0306,0.0295,0.0562,0,2813,5890
03252005,2014,0.5752,0.3708,0.3959,0.068,0.0194,0.0293,0.0475,0,4738,8237
03252006,2014,0.4543,0.3587,0.3497,0.1016,0.0235,0.044,0.0616,0,20130,44313
03252007,2014,0.4101,0.3763,0.3635,0.0975,0.0183,0.0272,0.068,0,5956,14522
03252008,2014,0.5913,0.3327,0.3976,0.0798,0.0209,0.0344,0.0525,0,4535,7669
03254002,2014,0.4664,0.3439,0.4078,0.0921,0.0215,0.0372,0.0504,0,7339,15736
03254003,2014,0.5018,0.4022,0.3287,0.1059,0.0216,0.0261,0.0617,0,3143,6264
03254005,2014,0.6014,0.3236,0.4217,0.0928,0.0172,0.0312,0.0539,0,6498,10805
03254008,2014,0.458,0.3804,0.3696,0.0688,0.0196,0.0374,0.0621,0,3720,8123
03254011,2014,0.6778,0.4318,0.32,0.0936,0.0162,0.0298,0.0505,0,3525,5201
03254013,2014,0.4193,0.309,0.4385,0.0881,0.0152,0.0403,0.0348,0,919,2192
03254014,2014,0.4787,0.3445,0.3928,0.0853,0.0242,0.0448,0.0472,0,3434,7173
03254017,2014,0.5989,0.4433,0.3346,0.0825,0.0124,0.0267,0.0463,0,4534,7570
03254020,2014,0.4728,0.4811,0.2937,0.0856,0.016,0.0237,0.0518,0,4382,9269
03254021,2014,0.4337,0.3412,0.3005,0.1637,0.023,0.0544,0.0567,0,33486,77214
03254022,2014,0.5591,0.3386,0.3958,0.0952,0.0193,0.0376,0.0521,0,3110,5563
03254026,2014,0.5116,0.3457,0.3973,0.0924,0.0204,0.0328,0.0589,0,5056,9883
03254028,2014,0.4498,0.3508,0.3685,0.0996,0.0229,0.0411,0.0586,0,6548,14559
03254029,2014,0.572,0.4419,0.3258,0.0732,0.018,0.0249,0.056,0,3732,6524
03254032,2014,0.5978,0.3672,0.3921,0.0651,0.0166,0.0265,0.0614,0,3731,6241
03254041,2014,0.3931,0.3509,0.4176,0.0857,0.0251,0.0306,0.0374,0,1633,4154
03254042,2014,0.3935,0.3418,0.4176,0.0817,0.0162,0.0324,0.048,0,1542,3919
03254043,2014,0.3844,0.3404,0.4168,0.0816,0.0164,0.0363,0.053,0,3469,9025
03254044,2014,0.4145,0.3727,0.4072,0.0634,0.0196,0.0222,0.0598,0,1940,4680
03254045,2014,0.4686,0.3637,0.3745,0.0923,0.0138,0.0302,0.0673,0,2318,4947
03255001,2014,0.4955,0.3413,0.4431,0.0898,0.0419,0.006,0.0359,0,167,337
03255002,2014,0.3635,0.3562,0.3629,0.0956,0.0491,0.0228,0.044,0,1182,3252
03255003,2014,0.3149,0.3287,0.4081,0.0961,0.016,0.039,0.0515,0,1436,4560
03255004,2014,0.4187,0.3215,0.4216,0.0734,0.0334,0.0289,0.0434,0,899,2147
03255005,2014,0.4547,0.3785,0.3904,0.1036,0.012,0.0199,0.0159,0,251,552
03255007,2014,0.3998,0.36,0.4126,0.08,0.0316,0.0295,0.0253,0,475,1188
03255008,2014,0.466,0.2997,0.4849,0.0859,0.0179,0.026,0.0371,0,3073,6594
03255009,2014,0.5849,0.3201,0.3993,0.0924,0.0561,0.0231,0.0363,0,303,518
03255010,2014,0.3283,0.3917,0.3502,0.0783,0.0184,0.0184,0.0507,0,217,661
03255012,2014,0.4667,0.3477,0.442,0.0755,0.0243,0.0189,0.0377,0,371,795
03255013,2014,0.3136,0.349,0.3658,0.0559,0.0582,0.0537,0.0671,0,894,2851
03255014,2014,0.511,0.2925,0.4903,0.0796,0.0258,0.0237,0.0301,0,465,910
03255015,2014,0.3821,0.2468,0.3929,0.1299,0.1039,0.0325,0.0552,0,308,806
03255016,2014,0.4141,0.3832,0.3514,0.0972,0.028,0.0131,0.0486,0,535,1292
03255017,2014,0.3977,0.3109,0.4555,0.0941,0.0252,0.0252,0.0487,0,595,1496
03255018,2014,0.4535,0.3842,0.3783,0.0587,0.0528,0.0293,0.044,0,341,752
03255019,2014,0.3397,0.3896,0.4026,0.0736,0.0173,0.0087,0.0433,0,231,680
03255020,2014,0.5129,0.4271,0.3618,0.0854,0.0352,0.0201,0.0402,0,199,388
03255021,2014,0.4676,0.2956,0.5346,0.1321,0.0126,0.0126,0,0,159,340
03255022,2014,0.4821,0.2686,0.4298,0.0909,0.0455,0.0372,0.0496,0,242,502
03255023,2014,0.4927,0.3758,0.3373,0.1017,0.0333,0.0372,0.0498,0,7789,15808
03255025,2014,0.3345,0.2633,0.4591,0.0819,0.0356,0.0214,0.0641,0,281,840
03255026,2014,0.3968,0.3163,0.4375,0.0804,0.0421,0.0332,0.037,0,784,1976
03255027,2014,0.4407,0.3655,0.437,0.0966,0.0126,0,0.0504,0,238,540
03255028,2014,0.5089,0.3256,0.4651,0.064,0.0116,0.0233,0.0698,0,172,338
03255030,2014,0.411,0.3333,0.3983,0.0866,0.0779,0.0303,0.0303,0,231,562
03255031,2014,0.4589,0.4081,0.2673,0.0931,0.043,0.0549,0.0549,0,419,913
03255032,2014,0.4627,0.3226,0.3613,0.1484,0.0258,0.0258,0.0774,0,155,335
03255033,2014,0.3433,0.3304,0.3739,0.1246,0.0261,0.0406,0.0638,0,345,1005
03255034,2014,0.2628,0.3821,0.3345,0.0744,0.0368,0.0502,0.052,0,1115,4242
03255035,2014,0.3989,0.4859,0.2535,0.1127,0.0141,0.0704,0.0211,0,142,356
03255036,2014,0.493,0.4715,0.3293,0.0691,0.0366,0.0285,0.0163,0,246,499
03256001,2014,0.3878,0.4035,0.3487,0.1239,0.0195,0.0248,0.0425,0,565,1457
03256002,2014,0.4963,0.4196,0.3342,0.1156,0.0075,0.0226,0.0503,0,398,802
03256003,2014,0.4429,0.4245,0.2503,0.1458,0.0335,0.0194,0.071,0,775,1750
03256004,2014,0.3208,0.5464,0.2681,0.0444,0.0161,0.0323,0.0433,0,992,3092
03256005,2014,0.338,0.368,0.3831,0.0736,0.0173,0.0411,0.0498,0,462,1367
03256006,2014,0.4072,0.3648,0.4338,0.0926,0.0073,0.02,0.0236,0,551,1353
03256007,2014,0.3062,0.386,0.3186,0.0858,0.0147,0.0527,0.0735,0,816,2665
03256008,2014,0.365,0.4333,0.2867,0.1067,0.04,0.02,0.0067,0,150,411
03256009,2014,0.3672,0.5118,0.2941,0.0588,0.0412,0.0294,0.0471,0,170,463
03256010,2014,0.3173,0.379,0.3084,0.0899,0.0193,0.0278,0.0835,0,467,1472
03256011,2014,0.2659,0.3922,0.3443,0.0928,0.024,0.024,0.0719,0,334,1256
03256012,2014,0.3543,0.5031,0.279,0.0733,0.0183,0.0163,0.053,0,491,1386
03256013,2014,0.3834,0.4006,0.2907,0.128,0.0361,0.0331,0.0407,0,664,1732
03256014,2014,0.3263,0.3953,0.3486,0.0965,0.0264,0.0386,0.0447,0,984,3016
03256015,2014,0.4395,0.4269,0.2923,0.1232,0.0229,0.0344,0.0487,0,349,794
03256016,2014,0.3872,0.4623,0.2821,0.1117,0.0251,0.0265,0.0517,0,716,1849
03256017,2014,0.3594,0.4307,0.3316,0.0928,0.0191,0.0267,0.0546,0,787,2190
03256018,2014,0.3863,0.3617,0.4842,0.0791,0,0.0138,0.0237,0,506,1310
03256019,2014,0.3545,0.4482,0.3191,0.0747,0.0203,0.0438,0.0288,0,937,2643
03256020,2014,0.5249,0.5062,0.2618,0.0773,0.0224,0.0224,0.0449,0,401,764
03256021,2014,0.3421,0.4157,0.3232,0.1187,0.0205,0.0336,0.0458,0,1222,3572
03256022,2014,0.4418,0.3672,0.3523,0.103,0.0233,0.0405,0.0488,0,10734,24294
03256023,2014,0.4117,0.4573,0.3152,0.0877,0.0142,0.0284,0.0332,0,422,1025
03256024,2014,0.361,0.5386,0.2539,0.084,0.0172,0.0189,0.036,0,583,1615
03256025,2014,0.3767,0.3962,0.3433,0.1,0.0195,0.0373,0.0487,0,3079,8173
03256026,2014,0.5119,0.4232,0.3739,0.0773,0.0116,0.0155,0.0329,0,1035,2022
03256027,2014,0.3019,0.453,0.3675,0.0855,0.0043,0.0128,0.0256,0,234,775
03256028,2014,0.4343,0.3908,0.3345,0.1408,0.0141,0.0352,0.0282,0,284,654
03256029,2014,0.5088,0.4715,0.3201,0.0681,0.0193,0.0315,0.0376,0,984,1934
03256030,2014,0.4311,0.4745,0.2852,0.1235,0.0144,0.0277,0.0277,0,1806,4189
03256031,2014,0.5434,0.5124,0.2837,0.0957,0.0071,0.023,0.0284,0,564,1038
03256032,2014,0.3108,0.4832,0.2869,0.0719,0.0137,0.0399,0.0388,0,1753,5640
03256033,2014,0.3387,0.4693,0.3188,0.0647,0.0218,0.0291,0.051,0,1236,3649
03256034,2014,0.3523,0.5026,0.2338,0.0999,0.0299,0.0371,0.0391,0,971,2756
03256035,2014,0.426,0.5229,0.2061,0.1565,0.0191,0.0305,0.0115,0,262,615
03256036,2014,0.3551,0.5132,0.2401,0.0993,0.0215,0.0315,0.043,0,604,1701
03257001,2014,0.3772,0.3402,0.4047,0.0792,0.0147,0.044,0.0557,0,341,904
03257002,2014,0.545,0.3345,0.3877,0.1001,0.018,0.0316,0.0613,0,1109,2035
03257003,2014,0.5385,0.3242,0.3854,0.103,0.0142,0.0328,0.0579,0,2748,5103
03257004,2014,0.3813,0.2962,0.4456,0.1063,0.0101,0.0557,0.0405,0,395,1036
03257005,2014,0.2813,0.4035,0.3316,0.0649,0.0246,0.0439,0.0579,0,570,2026
03257006,2014,0.4792,0.3836,0.3397,0.0926,0.0239,0.0347,0.0689,0,4265,8900
03257007,2014,0.3501,0.4149,0.3741,0.0671,0.0144,0.0288,0.0408,0,417,1191
03257008,2014,0.374,0.3605,0.4163,0.0644,0.0043,0.0558,0.03,0,233,623
03257009,2014,0.4409,0.3592,0.3381,0.1115,0.026,0.0396,0.0669,0,6817,15462
03257010,2014,0.369,0.4168,0.347,0.0862,0.0141,0.0357,0.0557,0,1346,3648
03257011,2014,0.5275,0.3396,0.43,0.0751,0.0111,0.0256,0.052,0,1172,2222
03257012,2014,0.3944,0.42,0.3267,0.0733,0.0089,0.04,0.0622,0,450,1141
03257013,2014,0.4248,0.3338,0.4056,0.0922,0.0132,0.0498,0.06,0,683,1608
03257014,2014,0.4045,0.3083,0.4189,0.1298,0.0221,0.0339,0.0457,0,678,1676
03257015,2014,0.4553,0.3162,0.3846,0.1197,0.0199,0.0399,0.0541,0,351,771
03257016,2014,0.5489,0.3853,0.3959,0.0907,0.0085,0.0235,0.0416,0,937,1707
03257017,2014,0.4898,0.4132,0.3716,0.0905,0.0073,0.0196,0.0318,0,409,835
03257018,2014,0.5111,0.3398,0.3803,0.1161,0.0157,0.0333,0.0441,0,1654,3236
03257019,2014,0.4434,0.3971,0.3992,0.0885,0.0123,0.0267,0.0267,0,486,1096
03257020,2014,0.3717,0.3136,0.4384,0.1006,0.014,0.0335,0.0499,0,1282,3449
03257021,2014,0.3979,0.41,0.3304,0.1121,0.0177,0.0354,0.0442,0,339,852
03257022,2014,0.3756,0.4013,0.3248,0.0478,0.0223,0.0541,0.051,0,314,836
03257023,2014,0.3734,0.3255,0.4374,0.1085,0.015,0.02,0.0417,0,599,1604
03257024,2014,0.5343,0.2627,0.4328,0.0925,0.0149,0.0388,0.0716,0,335,627
03257025,2014,0.3718,0.3106,0.43,0.1246,0.0188,0.0324,0.0427,0,586,1576
03257026,2014,0.3684,0.2997,0.4215,0.1182,0.0137,0.0295,0.049,0,1388,3768
03257027,2014,0.3735,0.4574,0.2691,0.0673,0.0135,0.0493,0.0717,0,223,597
03257028,2014,0.4188,0.3277,0.4216,0.091,0.0223,0.0285,0.0515,0,3088,7373
03257029,2014,0.4914,0.4678,0.3333,0.0848,0.0088,0.0205,0.0497,0,342,696
03257030,2014,0.4021,0.3617,0.4122,0.0878,0.016,0.0186,0.0585,0,376,935
03257031,2014,0.5209,0.3863,0.3669,0.067,0.021,0.0295,0.0615,0,10577,20305
03257032,2014,0.4697,0.3988,0.3641,0.0893,0.0182,0.0308,0.0498,0,2307,4912
03257033,2014,0.4206,0.347,0.4262,0.0776,0.0122,0.0228,0.0639,0,657,1562
03257034,2014,0.4146,0.3097,0.4517,0.0888,0.0138,0.0158,0.073,0,507,1223
03257035,2014,0.538,0.3616,0.3723,0.0908,0.0208,0.0361,0.0575,0,8856,16462
03257036,2014,0.5708,0.3541,0.3919,0.0813,0.0131,0.029,0.0464,0,689,1207
03257037,2014,0.5146,0.4621,0.327,0.109,0.0142,0.019,0.0332,0,422,820
03257038,2014,0.4165,0.3792,0.356,0.1216,0.0179,0.0268,0.0501,0,559,1342
03351001,2014,0.4783,0.4387,0.2907,0.0825,0.0148,0.0307,0.0645,0,946,1978
03351002,2014,0.3961,0.4449,0.3041,0.0898,0.0265,0.0163,0.0735,0,490,1237
03351003,2014,0.4272,0.4871,0.2407,0.0917,0.0315,0.0287,0.0774,0,349,817
03351004,2014,0.5097,0.537,0.2357,0.0595,0.0208,0.0198,0.0707,0,5095,9996
03351005,2014,0.5007,0.5146,0.242,0.0987,0.0167,0.0236,0.0515,0,719,1436
03351006,2014,0.4345,0.4053,0.2873,0.0961,0.0294,0.0364,0.0799,0,23737,54629
03351007,2014,0.4838,0.4966,0.2347,0.091,0.0204,0.023,0.0697,0,1176,2431
03351008,2014,0.4492,0.4441,0.2648,0.0924,0.0386,0.0317,0.0841,0,725,1614
03351010,2014,0.485,0.4643,0.2827,0.0614,0.0267,0.0301,0.081,0,2395,4938
03351012,2014,0.4286,0.4175,0.2958,0.0698,0.0335,0.0296,0.0986,0,3408,7951
03351015,2014,0.4449,0.4754,0.2937,0.0628,0.0289,0.0204,0.0577,0,589,1324
03351016,2014,0.3959,0.3931,0.2732,0.0913,0.0356,0.0405,0.1075,0,1852,4678
03351017,2014,0.4756,0.5281,0.227,0.0741,0.0335,0.0215,0.0585,0,837,1760
03351018,2014,0.4426,0.4226,0.3068,0.0774,0.0232,0.0227,0.0774,0,2288,5170
03351021,2014,0.3811,0.3793,0.3318,0.0737,0.0246,0.0385,0.081,0,1790,4697
03351022,2014,0.4762,0.4711,0.2328,0.102,0.027,0.024,0.0706,0,1628,3419
03351023,2014,0.3984,0.4002,0.3097,0.0909,0.0201,0.0265,0.0853,0,2486,6240
03351024,2014,0.4613,0.4166,0.289,0.0819,0.0235,0.0318,0.0909,0,4810,10427
03351025,2014,0.4345,0.4525,0.2838,0.0779,0.022,0.0287,0.0674,0,2093,4817
03351026,2014,0.5337,0.485,0.2602,0.0883,0.024,0.0252,0.0629,0,4992,9353
03352002,2014,0.6641,0.8477,0.0747,0.023,0.0029,0.0086,0.0201,0,348,524
03352004,2014,0.4043,0.5,0.282,0.0564,0.0338,0.0376,0.0414,0,266,658
03352008,2014,0.4872,0.732,0.1077,0.0635,0.0193,0.0055,0.0331,0,362,743
03352011,2014,0.4168,0.4439,0.3028,0.0833,0.0195,0.0384,0.0557,0,15984,38349
03352020,2014,0.4233,0.5428,0.2845,0.0567,0.0085,0.0195,0.044,0,1181,2790
03352022,2014,0.3858,0.5501,0.2732,0.0595,0.0098,0.0196,0.0343,0,2654,6879
03352024,2014,0.5387,0.7911,0.1201,0.0235,0.0026,0.0261,0.0261,0,383,711
03352025,2014,0.376,0.6204,0.18,0.0803,0.0195,0.026,0.0239,0,461,1226
03352029,2014,0.4596,0.7046,0.1768,0.0407,0.01,0.0183,0.0232,0,1205,2622
03352032,2014,0.4911,0.4027,0.3398,0.0974,0.0159,0.0381,0.046,0,6241,12707
03352036,2014,0.636,0.8328,0.1093,0.0193,0,0.0064,0.0161,0,311,489
