ags,election_year,turnout,cdu_csu,spd,gruene,fdp,linke_pds,afd,bsw,winner_party,winner_voteshare,election_type,round,number_voters,eligible_voters
06432000,2015,0.2915,,0.6513,,,,,,SPD,0.6513,Landratswahl,hauptwahl,66665,228657
06432000,2021,0.3025,,0.701,,,,,,SPD,0.701,Landratswahl,hauptwahl,70229,232144
06433000,1998,0.4236,,0.5919,,,,,,SPD,0.5919,Landratswahl,hauptwahl,75180,177480
06433000,2004,0.3204,,0.5599,,,,,,SPD,0.5599,Landratswahl,hauptwahl,58090,181285
06433000,2010,0.2987,,0.59,,,,,,SPD,0.59,Landratswahl,hauptwahl,55481,185719
06433000,2015,0.2412,,0.6403,,,,,,SPD,0.6403,Landratswahl,hauptwahl,47483,196899
06433000,2021,0.2858,,0.6147,,,,,,SPD,0.6147,Landratswahl,hauptwahl,57676,201790
06434000,1996,0.4103,0.549,,,,,,,CDU,0.549,Landratswahl,hauptwahl,68619,167248
06434000,2002,0.3233,0.6914,,,,,,,CDU,0.6914,Landratswahl,hauptwahl,54977,170063
06434000,2006,0.472,0.5646,,,,,,,CDU,0.5646,Landratswahl,hauptwahl,80850,171304
06434000,2012,0.2623,0.633,,,,,,,CDU,0.633,Landratswahl,hauptwahl,45619,173940
06434000,2018,0.2985,0.5727,,,,,,,CDU,0.5727,Landratswahl,hauptwahl,53184,178150
06434000,2024,0.4107,0.6707,,,,,,,CDU,0.6707,Landratswahl,hauptwahl,72371,176218
06435000,1993,0.3975,,0.5075,,,,,,SPD,0.5075,Landratswahl,hauptwahl,112919,284104
06435000,1999,0.4599,,0.6261,,,,,,SPD,0.6261,Landratswahl,hauptwahl,140504,305511
06435000,2005,0.3532,,,,,,,,,,Landratswahl,hauptwahl,108288,306591
06435000,2005,0.3065,,0.517,,,,,,SPD,0.517,Landratswahl,stichwahl,93988,306672
06435000,2011,0.4665,,,,,,,,,,Landratswahl,hauptwahl,145500,311914
06435000,2011,0.2119,,0.6505,,,,,,SPD,0.6505,Landratswahl,stichwahl,66134,312131
06435000,2017,0.339,,0.5788,,,,,,SPD,0.5788,Landratswahl,hauptwahl,108891,321223
06435000,2023,0.2667,,0.6748,,,,,,SPD,0.6748,Landratswahl,hauptwahl,86092,322842
06436000,1995,0.3581,0.5986,,,,,,,CDU,0.5986,Landratswahl,hauptwahl,55452,154859
06436000,1999,0.3056,0.6466,,,,,,,CDU,0.6466,Landratswahl,hauptwahl,51274,167770
06436000,2005,0.3416,0.6242,,,,,,,CDU,0.6242,Landratswahl,hauptwahl,58105,170081
06436000,2011,0.4963,0.6149,,,,,,,CDU,0.6149,Landratswahl,hauptwahl,86041,173379
06436000,2017,0.287,0.676,,,,,,,CDU,0.676,Landratswahl,hauptwahl,51858,180679
06436000,2023,0.2774,0.683,,,,,,,CDU,0.683,Landratswahl,hauptwahl,49856,179705
06437000,1997,0.7057,,0.7477,,,,,,SPD,0.7477,Landratswahl,hauptwahl,51477,72946
06437000,2003,0.6456,,0.607,,,,,,SPD,0.607,Landratswahl,hauptwahl,48576,75247
06437000,2009,0.4521,,,,,,,,,,Landratswahl,hauptwahl,34439,76180
06437000,2009,0.2958,,,,,,,,ÜWG,0.8658,Landratswahl,stichwahl,22519,76141
06437000,2015,0.4166,,0.5886,,,,,,SPD,0.5886,Landratswahl,hauptwahl,31772,76266
06437000,2021,0.5305,,0.6729,,,,,,SPD,0.6729,Landratswahl,hauptwahl,40838,76983
06438000,1997,0.3802,,,,,,,,,,Landratswahl,hauptwahl,91347,240273
06438000,1997,0.3185,0.55,,,,,,,CDU,0.55,Landratswahl,stichwahl,76638,240593
06438000,2003,0.3435,0.6889,,,,,,,CDU,0.6889,Landratswahl,hauptwahl,84390,245668
06438000,2009,0.7173,,,,,,,,,,Landratswahl,hauptwahl,179603,250380
06438000,2009,0.3261,0.6325,,,,,,,CDU,0.6325,Landratswahl,stichwahl,81673,250450
06438000,2015,0.2875,0.5921,,,,,,,CDU,0.5921,Landratswahl,hauptwahl,75132,261321
06438000,2021,0.6683,,,,,,,,,,Landratswahl,hauptwahl,177562,265698
06438000,2021,0.3109,0.5586,,,,,,,CDU,0.5586,Landratswahl,stichwahl,82539,265472
06439000,1993,0.3975,,,,,,,,,,Landratswahl,hauptwahl,52329,131655
06439000,1993,0.3102,,0.5032,,,,,,SPD,0.5032,Landratswahl,stichwahl,40820,131601
06439000,1999,0.4372,0.5303,,,,,,,CDU,0.5303,Landratswahl,hauptwahl,61188,139945
06439000,2005,0.3579,,,,,,,,,,Landratswahl,hauptwahl,50562,141280
06439000,2005,0.3724,,0.5737,,,,,,SPD,0.5737,Landratswahl,stichwahl,52722,141575
06439000,2011,0.515,,,,,,,,,,Landratswahl,hauptwahl,73464,142658
06439000,2011,0.317,,0.6035,,,,,,SPD,0.6035,Landratswahl,stichwahl,45273,142835
06439000,2017,0.3769,,,,,,,,Einzelbewerbung,0.5869,Landratswahl,hauptwahl,55195,146440
06439000,2023,0.4017,0.5283,,,,,,,CDU,0.5283,Landratswahl,hauptwahl,58828,146463
06440000,1997,0.4248,,,,,,,,,,Landratswahl,hauptwahl,90298,212570
06440000,1997,0.3816,,0.5264,,,,,,SPD,0.5264,Landratswahl,stichwahl,81197,212773
06440000,2003,0.411,,0.5255,,,,,,SPD,0.5255,Landratswahl,hauptwahl,90690,220657
06440000,2008,0.6342,,,,,,,,,,Landratswahl,hauptwahl,144242,227451
06440000,2008,0.365,,0.5047,,,,,,SPD,0.5047,Landratswahl,stichwahl,82945,227260
06440000,2014,0.2879,,0.5959,,,,,,SPD,0.5959,Landratswahl,hauptwahl,67107,233111
06440000,2018,0.3173,,,,,,,,,,Landratswahl,hauptwahl,75380,237584
06440000,2018,0.2306,0.5695,,,,,,,CDU,0.5695,Landratswahl,stichwahl,54756,237498
06440000,2023,0.6256,0.5285,,,,,,,CDU,0.5285,Landratswahl,hauptwahl,150485,240530
06531000,1997,0.4491,,,,,,,,,,Landratswahl,hauptwahl,83773,186523
06531000,1997,0.3494,,0.5466,,,,,,SPD,0.5466,Landratswahl,stichwahl,65155,186473
06531000,2003,0.3642,,0.5998,,,,,,SPD,0.5998,Landratswahl,hauptwahl,69675,191322
06531000,2009,0.4186,,0.5484,,,,,,SPD,0.5484,Landratswahl,hauptwahl,82575,197256
06531000,2015,0.304,,0.6214,,,,,,SPD,0.6214,Landratswahl,hauptwahl,62221,204699
06531000,2021,0.712,,,,,,,,,,Landratswahl,hauptwahl,148298,208282
06531000,2021,0.3727,,0.6644,,,,,,SPD,0.6644,Landratswahl,stichwahl,77580,208171
06532000,1994,0.424,,0.5237,,,,,,SPD,0.5237,Landratswahl,hauptwahl,80800,190585
06532000,2000,0.2941,,0.61,,,,,,SPD,0.61,Landratswahl,hauptwahl,58917,200300
06532000,2006,0.4055,,,,,,,,,,Landratswahl,hauptwahl,79956,197181
06532000,2006,0.2342,,0.5211,,,,,,SPD,0.5211,Landratswahl,stichwahl,46326,197796
06532000,2012,0.2678,,0.6215,,,,,,SPD,0.6215,Landratswahl,hauptwahl,52779,197100
06532000,2018,0.2386,,0.792,,,,,,SPD,0.792,Landratswahl,hauptwahl,46879,196506
06532000,2024,0.5624,,,,,,,,,,Landratswahl,hauptwahl,109381,194482
06532000,2024,0.3136,0.5118,,,,,,,CDU,0.5118,Landratswahl,stichwahl,60944,194337
06533000,1995,0.4722,,0.5036,,,,,,SPD/Freie Bürger,0.5036,Landratswahl,hauptwahl,59414,125815
06533000,2001,0.544,,,,,,,,,,Landratswahl,hauptwahl,71782,131948
06533000,2001,0.3913,,,,,,,,Einzelbewerbung,0.5411,Landratswahl,stichwahl,52208,133412
06533000,2006,0.3105,0.5638,,,,,,,CDU,0.5638,Landratswahl,hauptwahl,41815,134650
06533000,2012,0.2546,0.6264,,,,,,,CDU,0.6264,Landratswahl,hauptwahl,34103,133951
06533000,2018,0.62,,,,,,,,,,Landratswahl,hauptwahl,83660,134930
06533000,2018,0.3449,0.5793,,,,,,,CDU,0.5793,Landratswahl,stichwahl,46382,134486
06533000,2024,0.5821,0.781,,,,,,,CDU,0.781,Landratswahl,hauptwahl,77958,133920
06534000,1995,0.4311,0.5497,,,,,,,CDU,0.5497,Landratswahl,hauptwahl,77610,180042
06534000,2001,0.3513,0.6131,,,,,,,CDU,0.6131,Landratswahl,hauptwahl,64533,183678
06534000,2007,0.3083,0.5716,,,,,,,CDU,0.5716,Landratswahl,hauptwahl,57718,187244
06534000,2013,0.364,,,,,,,,,,Landratswahl,hauptwahl,68579,188382
06534000,2013,0.6401,,0.6058,,,,,,SPD,0.6058,Landratswahl,stichwahl,120491,188250
06534000,2019,0.3395,,0.5709,,,,,,SPD,0.5709,Landratswahl,hauptwahl,64042,188662
06534000,2022,0.2959,,,,,,,,,,Landratswahl,hauptwahl,55812,188595
06534000,2022,0.2518,,0.5219,,,,,,SPD,0.5219,Landratswahl,stichwahl,47487,188579
06535000,1993,0.4719,,0.5589,,,,,,SPD,0.5589,Landratswahl,hauptwahl,42839,90780
06535000,1998,0.4123,,0.6467,,,,,,SPD,0.6467,Landratswahl,hauptwahl,38922,94393
06535000,2000,0.4236,,,,,,,,,,Landratswahl,hauptwahl,40031,94500
06535000,2000,0.3801,0.5301,,,,,,,CDU,0.5301,Landratswahl,stichwahl,35929,94524
06535000,2006,0.5324,0.5556,,,,,,,CDU,0.5556,Landratswahl,hauptwahl,49031,92095
06535000,2011,0.4106,,,,,,,,,,Landratswahl,hauptwahl,36492,88878
06535000,2011,0.3888,,0.5367,,,,,,SPD,0.5367,Landratswahl,stichwahl,34540,88833
06535000,2017,0.7418,,0.7858,,,,,,SPD,0.7858,Landratswahl,hauptwahl,64226,86576
06535000,2023,0.676,0.6728,,,,,,,CDU,0.6728,Landratswahl,hauptwahl,57903,85655
06631000,1994,0.5231,0.725,,,,,,,CDU,0.725,Landratswahl,hauptwahl,81706,156195
06631000,2000,0.4063,0.7545,,,,,,,CDU,0.7545,Landratswahl,hauptwahl,67417,165923
06631000,2005,0.3446,0.7191,,,,,,,CDU,0.7191,Landratswahl,hauptwahl,57793,167687
06631000,2011,0.3046,0.7212,,,,,,,CDU,0.7212,Landratswahl,hauptwahl,52014,170736
06631000,2017,0.7492,0.6508,,,,,,,CDU,0.6508,Landratswahl,hauptwahl,130502,174189
06631000,2023,0.6667,0.6288,,,,,,,CDU,0.6288,Landratswahl,hauptwahl,117441,176140
06632000,1997,0.7202,,0.5725,,,,,,SPD,0.5725,Landratswahl,hauptwahl,74428,103342
06632000,2003,0.6584,0.5031,,,,,,,CDU,0.5031,Landratswahl,hauptwahl,66933,101653
06632000,2009,0.4049,0.5975,,,,,,,CDU,0.5975,Landratswahl,hauptwahl,40341,99632
06632000,2015,0.3658,,,,,,,,,,Landratswahl,hauptwahl,35757,97743
06632000,2015,0.3233,0.5836,,,,,,,CDU,0.5836,Landratswahl,stichwahl,31680,97983
06632000,2021,0.5383,,0.6188,,,,,,SPD,0.6188,Landratswahl,hauptwahl,52001,96599
06633000,1997,0.715,,0.5711,,,,,,SPD,0.5711,Landratswahl,hauptwahl,136300,190635
06633000,2003,0.6667,,0.5057,,,,,,SPD,0.5057,Landratswahl,hauptwahl,128964,193447
06633000,2009,0.3979,,0.6446,,,,,,SPD,0.6446,Landratswahl,hauptwahl,77012,193536
06633000,2015,0.2627,,0.6194,,,,,,SPD,0.6194,Landratswahl,hauptwahl,50540,192398
06633000,2021,0.5002,,0.5885,,,,,,SPD,0.5885,Landratswahl,hauptwahl,96366,192640
06634000,1996,0.4579,,0.5997,,,,,,SPD,0.5997,Landratswahl,hauptwahl,68446,149471
06634000,2002,0.4483,,0.6175,,,,,,SPD,0.6175,Landratswahl,hauptwahl,67589,150771
06634000,2008,0.3668,,0.6142,,,,,,SPD,0.6142,Landratswahl,hauptwahl,54879,149624
06634000,2014,0.4256,,0.744,,,,,,SPD,0.744,Landratswahl,hauptwahl,62483,146827
06634000,2015,0.345,,0.6065,,,,,,SPD,0.6065,Landratswahl,hauptwahl,50570,146594
06634000,2021,0.5514,,0.5151,,,,,,SPD,0.5151,Landratswahl,hauptwahl,80338,145703
06635000,1995,0.4257,,0.5778,,,,,,SPD,0.5778,Landratswahl,hauptwahl,54302,127554
06635000,1997,0.4905,0.5459,,,,,,,CDU,0.5459,Landratswahl,hauptwahl,64120,130716
06635000,2003,0.3299,0.5385,,,,,,,CDU,0.5385,Landratswahl,hauptwahl,43269,131172
06635000,2009,0.3803,,,,,,,,,,Landratswahl,hauptwahl,49591,130404
06635000,2009,0.4005,,0.5429,,,,,,SPD,0.5429,Landratswahl,stichwahl,52305,130615
06635000,2015,0.3166,,0.6056,,,,,,SPD,0.6056,Landratswahl,hauptwahl,40662,128431
06635000,2021,0.704,,,,,,,,Einzelbewerbung,0.5112,Landratswahl,hauptwahl,88994,126405
06636000,1994,0.5107,,0.7093,,,,,,SPD,0.7093,Landratswahl,hauptwahl,47309,92631
06636000,2000,0.4382,,0.6772,,,,,,SPD,0.6772,Landratswahl,hauptwahl,40863,93244
06636000,2006,0.5441,,0.5689,,,,,,SPD,0.5689,Landratswahl,hauptwahl,48053,88311
06636000,2012,0.4383,,0.7816,,,,,,SPD,0.7816,Landratswahl,hauptwahl,37245,84967
06636000,2017,0.7382,,0.8383,,,,,,SPD,0.8383,Landratswahl,hauptwahl,61336,83087
06636000,2021,0.4316,,,,,,,,,,Landratswahl,hauptwahl,35415,82058
06636000,2021,0.3989,,,,,,,,FREIE WÄHLER,0.5974,Landratswahl,stichwahl,32677,81926
07131000,2000,0.328,0.6338,,,,,,,CDU,0.6338,Landratswahl,hauptwahl,,
07131000,2007,0.387,0.5076,,,,,,,CDU,0.5076,Landratswahl,hauptwahl,,
07131000,2015,0.2977,0.7523,,,,,,,CDU,0.7523,Landratswahl,hauptwahl,,
07131000,2022,0.481,,,,,,,,Weigand,0.502,Landratswahl,hauptwahl,,
07132000,1998,0.416,0.5775,,,,,,,CDU,0.5775,Landratswahl,hauptwahl,,
07132000,2006,0.525,0.537,,,,,,,CDU,0.537,Landratswahl,hauptwahl,,
07132000,2014,0.547,0.725,,,,,,,CDU,0.725,Landratswahl,hauptwahl,,
07132000,2019,0.606,0.549,,,,,,,CDU,0.549,Landratswahl,hauptwahl,,
07133000,2001,0.632,,0.5356,,,,,,SPD,0.5356,Landratswahl,hauptwahl,,
07133000,2008,0.2934,0.5059,,,,,,,CDU,0.5059,Landratswahl,hauptwahl,,
07133000,2017,0.3798,0.4345,,,,,,,CDU,0.4345,Landratswahl,hauptwahl,,
07133000,2017,0.3456,0.5872,,,,,,,CDU,0.5872,Landratswahl,stichwahl,,
07133000,2024,0.398,0.548,,,,,,,CDU,0.548,Landratswahl,hauptwahl,,
07134000,1995,0.481,,0.6067,,,,,,SPD,0.6067,Landratswahl,hauptwahl,,
07134000,2002,0.744,,0.5415,,,,,,SPD,0.5415,Landratswahl,hauptwahl,,
07134000,2010,0.3132,0.4534,,,,,,,CDU,0.4534,Landratswahl,hauptwahl,,
07134000,2010,0.3518,0.633,,,,,,,CDU,0.633,Landratswahl,stichwahl,,
07134000,2018,0.2929,0.5925,,,,,,,CDU,0.5925,Landratswahl,hauptwahl,,
07134000,2023,0.378,0.343,,,,,,,CDU,0.343,Landratswahl,hauptwahl,,
07134000,2023,0.334,0.51,,,,,,,CDU,0.51,Landratswahl,stichwahl,,
07135000,1999,0.439,0.5225,,,,,,,CDU,0.5225,Landratswahl,hauptwahl,,
07135000,2007,0.433,0.453,,,,,,,CDU,0.453,Landratswahl,hauptwahl,,
07135000,2007,0.386,0.5253,,,,,,,CDU,0.5253,Landratswahl,stichwahl,,
07135000,2015,0.278,0.6952,,,,,,,CDU,0.6952,Landratswahl,hauptwahl,,
07135000,2023,0.441,0.627,,,,,,,CDU,0.627,Landratswahl,hauptwahl,,
07137000,2001,0.317,0.6414,,,,,,,CDU,0.6414,Landratswahl,hauptwahl,,
07137000,2008,0.3451,0.6191,,,,,,,CDU,0.6191,Landratswahl,hauptwahl,,
07137000,2016,0.2076,0.8834,,,,,,,CDU,0.8834,Landratswahl,hauptwahl,,
07137000,2024,0.624,,0.338,,,,,,SPD,0.338,Landratswahl,hauptwahl,,
07137000,2024,0.348,,0.573,,,,,,SPD,0.573,Landratswahl,stichwahl,,
07138000,2001,0.34,,0.6012,,,,,,SPD,0.6012,Landratswahl,hauptwahl,,
07138000,2009,0.525,,0.6217,,,,,,SPD,0.6217,Landratswahl,hauptwahl,,
07138000,2017,0.7323,0.5274,,,,,,,CDU,0.5274,Landratswahl,hauptwahl,,
07138000,2025,0.312,,,,,,,,Hallerbach,0.865,Landratswahl,hauptwahl,,
07140000,1998,0.82,0.5429,,,,,,,CDU,0.5429,Landratswahl,hauptwahl,,
07140000,2006,0.261,0.8471,,,,,,,CDU,0.8471,Landratswahl,hauptwahl,,
07140000,2014,0.3581,0.6869,,,,,,,CDU,0.6869,Landratswahl,hauptwahl,,
07140000,2022,0.395,0.355,,,,,,,CDU,0.355,Landratswahl,hauptwahl,,
07140000,2022,0.376,,,,,,,,Boch,0.56,Landratswahl,stichwahl,,
07141000,2001,0.614,,0.8666,,,,,,SPD,0.8666,Landratswahl,hauptwahl,,
07141000,2003,0.391,,0.5526,,,,,,SPD,0.5526,Landratswahl,hauptwahl,,
07141000,2011,0.6076,,0.9094,,,,,,SPD,0.9094,Landratswahl,hauptwahl,,
07141000,2014,0.5831,,0.5554,,,,,,SPD,0.5554,Landratswahl,hauptwahl,,
07141000,2022,0.386,,0.526,,,,,,SPD,0.526,Landratswahl,hauptwahl,,
07143000,2001,0.606,0.6632,,,,,,,CDU,0.6632,Landratswahl,hauptwahl,,
07143000,2009,0.567,0.6025,,,,,,,CDU,0.6025,Landratswahl,hauptwahl,,
07143000,2017,0.3203,0.8887,,,,,,,CDU,0.8887,Landratswahl,hauptwahl,,
07143000,2025,0.78,0.749,,,,,,,CDU,0.749,Landratswahl,hauptwahl,,
07231000,2001,0.362,0.8537,,,,,,,CDU,0.8537,Landratswahl,hauptwahl,,
07231000,2009,0.606,0.8216,,,,,,,CDU,0.8216,Landratswahl,hauptwahl,,
07231000,2011,0.6057,0.5963,,,,,,,CDU,0.5963,Landratswahl,hauptwahl,,
07231000,2018,0.24,0.8497,,,,,,,CDU,0.8497,Landratswahl,hauptwahl,,
07231000,2024,0.637,0.755,,,,,,,CDU,0.755,Landratswahl,hauptwahl,,
07232000,2001,0.63,0.5611,,,,,,,CDU,0.5611,Landratswahl,hauptwahl,,
07232000,2009,0.638,,,,,,,,STREIT,0.7463,Landratswahl,hauptwahl,,
07232000,2017,0.7118,,,,,,,,Streit,0.884,Landratswahl,hauptwahl,,
07232000,2021,0.674,,,,,,,,Kruppert,0.645,Landratswahl,hauptwahl,,
07233000,1999,0.729,,,,,,,,Einzelbewerber,0.5344,Landratswahl,hauptwahl,,
07233000,2007,0.476,,,,,,,,Einzelbewerber,0.6745,Landratswahl,hauptwahl,,
07233000,2012,0.3757,,,,,,,,Thiel,0.6132,Landratswahl,hauptwahl,,
07233000,2020,0.466,,0.664,,,,,,SPD,0.664,Landratswahl,hauptwahl,,
07235000,2001,0.646,0.6245,,,,,,,CDU,0.6245,Landratswahl,hauptwahl,,
07235000,2005,0.368,0.5539,,,,,,,CDU,0.5539,Landratswahl,hauptwahl,,
07235000,2013,0.7169,0.6057,,,,,,,CDU,0.6057,Landratswahl,hauptwahl,,
07235000,2021,0.729,,0.324,,,,,,SPD,0.324,Landratswahl,hauptwahl,,
07235000,2021,0.464,,0.683,,,,,,SPD,0.683,Landratswahl,stichwahl,,
07331000,2001,0.628,,0.6591,,,,,,SPD,0.6591,Landratswahl,hauptwahl,,
07331000,2004,0.62,,0.3964,,,,,,SPD,0.3964,Landratswahl,hauptwahl,,
07331000,2004,0.352,,0.5172,,,,,,SPD,0.5172,Landratswahl,stichwahl,,
07331000,2012,0.3363,,0.5777,,,,,,SPD,0.5777,Landratswahl,hauptwahl,,
07331000,2019,0.655,,0.412,,,,,,SPD,0.412,Landratswahl,hauptwahl,,
07331000,2019,0.398,,0.51,,,,,,SPD,0.51,Landratswahl,stichwahl,,
07332000,2001,0.654,,0.5065,,,,,,SPD,0.5065,Landratswahl,hauptwahl,,
07332000,2009,0.6181,,0.5642,,,,,,SPD,0.5642,Landratswahl,hauptwahl,,
07332000,2013,0.3529,0.4691,,,,,,,CDU,0.4691,Landratswahl,hauptwahl,,
07332000,2013,0.3189,0.5985,,,,,,,CDU,0.5985,Landratswahl,stichwahl,,
07332000,2020,0.425,0.589,,,,,,,CDU,0.589,Landratswahl,hauptwahl,,
07333000,2001,0.626,,0.5205,,,,,,SPD,0.5205,Landratswahl,hauptwahl,,
07333000,2009,0.592,,0.5117,,,,,,SPD,0.5117,Landratswahl,hauptwahl,,
07333000,2017,0.4315,,,,,,,,CDU / FWG,0.5192,Landratswahl,hauptwahl,,
07333000,2025,0.784,0.519,,,,,,,CDU/FWG,0.519,Landratswahl,hauptwahl,,
07334000,2001,0.634,0.4795,,,,,,,CDU,0.4795,Landratswahl,hauptwahl,,
07334000,2001,0.46,0.551,,,,,,,CDU,0.551,Landratswahl,stichwahl,,
07334000,2009,0.5714,0.6925,,,,,,,CDU,0.6925,Landratswahl,hauptwahl,,
07334000,2017,0.4288,0.6562,,,,,,,CDU,0.6562,Landratswahl,hauptwahl,,
07334000,2024,0.639,0.5,,,,,,,CDU,0.5,Landratswahl,hauptwahl,,
07335000,2001,0.654,,0.5223,,,,,,SPD,0.5223,Landratswahl,hauptwahl,,
07335000,2009,0.611,0.5431,,,,,,,CDU,0.5431,Landratswahl,hauptwahl,,
07335000,2017,0.75,0.435,,,,,,,CDU,0.435,Landratswahl,hauptwahl,,
07335000,2017,0.406,0.5322,,,,,,,CDU,0.5322,Landratswahl,stichwahl,,
07335000,2025,0.342,0.686,,,,,,,CDU,0.686,Landratswahl,hauptwahl,,
07336000,2001,0.624,,0.6001,,,,,,SPD,0.6001,Landratswahl,hauptwahl,,
07336000,2009,0.592,,0.6162,,,,,,SPD,0.6162,Landratswahl,hauptwahl,,
07336000,2017,0.4266,,0.3778,,,,,,SPD,0.3778,Landratswahl,hauptwahl,,
07336000,2017,0.3637,0.5472,,,,,,,CDU,0.5472,Landratswahl,stichwahl,,
07336000,2025,0.811,0.282,,,,,,,CDU,0.282,Landratswahl,hauptwahl,,
07336000,2025,0.439,0.626,,,,,,,CDU,0.626,Landratswahl,stichwahl,,
07337000,1997,0.556,,0.5068,,,,,,SPD,0.5068,Landratswahl,hauptwahl,,
07337000,2005,0.465,,0.5465,,,,,,SPD,0.5465,Landratswahl,hauptwahl,,
07337000,2013,0.4262,,0.5863,,,,,,SPD,0.5863,Landratswahl,hauptwahl,,
07337000,2017,0.3833,0.6889,,,,,,,CDU,0.6889,Landratswahl,hauptwahl,,
07337000,2017,0.4415,0.5012,,,,,,,CDU,0.5012,Landratswahl,hauptwahl,,
07337000,2025,0.803,0.541,,,,,,,CDU,0.541,Landratswahl,hauptwahl,,
07338000,2001,0.66,,0.4794,,,,,,SPD,0.4794,Landratswahl,hauptwahl,,
07338000,2001,0.441,,0.5516,,,,,,SPD,0.5516,Landratswahl,stichwahl,,
07338000,2009,0.5694,0.4496,,,,,,,CDU,0.4496,Landratswahl,hauptwahl,,
07338000,2009,0.3488,0.5733,,,,,,,CDU,0.5733,Landratswahl,stichwahl,,
07338000,2025,0.799,0.361,,,,,,,CDU,0.361,Landratswahl,hauptwahl,,
07338000,2025,0.4,0.576,,,,,,,CDU,0.576,Landratswahl,stichwahl,,
07339000,2001,0.357,,,,,,,,Einzelbewerber,0.5946,Landratswahl,hauptwahl,,
07339000,2009,0.6,,,,,,,,Schick,0.5762,Landratswahl,hauptwahl,,
07339000,2017,0.3713,0.498,,,,,,,CDU,0.498,Landratswahl,hauptwahl,,
07339000,2017,0.3239,0.6509,,,,,,,CDU,0.6509,Landratswahl,stichwahl,,
07339000,2025,0.809,0.382,,,,,,,CDU,0.382,Landratswahl,hauptwahl,,
07339000,2025,0.387,0.545,,,,,,,CDU,0.545,Landratswahl,stichwahl,,
07340000,2001,0.662,0.6082,,,,,,,CDU,0.6082,Landratswahl,hauptwahl,,
07340000,2009,0.671,0.781,,,,,,,CDU,0.781,Landratswahl,hauptwahl,,
07340000,2017,0.4353,0.5379,,,,,,,CDU,0.5379,Landratswahl,hauptwahl,,
07340000,2025,0.831,0.561,,,,,,,CDU,0.561,Landratswahl,hauptwahl,,
09171000,1945,,,,,,,,,,,Landratswahl,hauptwahl,,
09171000,1946,1,0.9773,,,,,,,CSU,0.9773,Landratswahl,hauptwahl,44,44
09171000,1948,1,0.7727,,,,,,,CSU/BP/Unabhängige Notgemeinschaft,0.7727,Landratswahl,hauptwahl,44,44
09171000,1952,0.8902,0.844,,,,,,,CSU/BP/BHE,0.844,Landratswahl,hauptwahl,41577,46703
09171000,1958,0.5612,0.9726,,,,,,,CSU/GB,0.9726,Landratswahl,hauptwahl,27070,48232
09171000,1964,0.7281,,,,,,,,Frei ohne Partei,0.5051,Landratswahl,hauptwahl,38505,52885
09171000,1970,0.703,,0.5322,,,,,,SPD,0.5322,Landratswahl,hauptwahl,40046,56966
09171000,1972,0.8006,,0.9445,,,,,,SPD/Bürgermeistergr. Lkr Altötting,0.9445,Landratswahl,hauptwahl,50381,62930
09171000,1978,0.8349,,,,,,,,Bgm.gr. Lkr Altötting/Frei ohne Partei/SPD,0.6488,Landratswahl,hauptwahl,56101,67196
09171000,1984,0.7728,,0.9402,,,,,,SPD/FW/Bgm.gr. Lkr Altötting,0.9402,Landratswahl,hauptwahl,54939,71092
09171000,1990,0.7688,,0.7959,,,,,,SPD/FW/Bgm.gr. Lkr Altötting,0.7959,Landratswahl,hauptwahl,57360,74607
09171000,1996,0.7071,,0.5839,,,,,,SPD/FW,0.5839,Landratswahl,hauptwahl,55851,78988
09171000,2000,0.6069,0.6689,,,,,,,CSU,0.6689,Landratswahl,hauptwahl,48804,80414
09171000,2002,0.6509,0.8278,,,,,,,CSU,0.8278,Landratswahl,hauptwahl,54411,83595
09171000,2008,0.6033,0.6334,,,,,,,CSU,0.6334,Landratswahl,hauptwahl,51286,85004
09171000,2014,0.5391,0.6911,,,,,,,CSU,0.6911,Landratswahl,hauptwahl,46826,86861
09171000,2020,0.5686,0.67,,,,,,,CSU,0.67,Landratswahl,hauptwahl,50544,88891
09171000,2026,0.5858,0.5473,,,,,,,CSU,0.5473,Landratswahl,hauptwahl,51983,88740
09172000,1972,0.7811,0.4922,,,,,,,CSU,0.4922,Landratswahl,hauptwahl,48231,61747
09172000,1972,0.6952,0.5357,,,,,,,CSU,0.5357,Landratswahl,stichwahl,42929,61747
09172000,1978,0.8298,0.7279,,,,,,,CSU,0.7279,Landratswahl,hauptwahl,51707,62312
09172000,1984,0.748,0.7672,,,,,,,CSU,0.7672,Landratswahl,hauptwahl,51131,68353
09172000,1984,0.4674,0.6236,,,,,,,CSU,0.6236,Landratswahl,hauptwahl,31513,67424
09172000,1990,0.742,0.6587,,,,,,,CSU,0.6587,Landratswahl,hauptwahl,52348,70552
09172000,1996,0.6579,0.6521,,,,,,,CSU,0.6521,Landratswahl,hauptwahl,47516,72226
09172000,2002,0.6137,0.556,,,,,,,CSU,0.556,Landratswahl,hauptwahl,47742,77800
09172000,2008,0.564,0.6553,,,,,,,CSU,0.6553,Landratswahl,hauptwahl,45421,80529
09172000,2014,0.5245,0.5886,,,,,,,CSU,0.5886,Landratswahl,hauptwahl,44034,83949
09172000,2020,0.5698,0.4195,,,,,,,CSU,0.4195,Landratswahl,hauptwahl,48789,85623
09172000,2020,0.5821,0.5873,,,,,,,CSU,0.5873,Landratswahl,stichwahl,49792,85534
