ags,election_year,turnout,cdu_csu,spd,gruene,fdp,linke_pds,afd,bsw,number_voters,eligible_voters
01061091,2013,0.7096,0.6028,0.1824,0.0393,0.0808,0.0115,,,452,637
01061091,2018,0.7122,,,,,,,,448,629
01061091,2023,0.7154,,,,,,,,440,615
01061092,1994,0.7244,0.3019,0.5519,0.0942,0.013,,,,318,439
01061092,1998,0.7043,0.3432,0.5578,0.0198,0.0363,,,,312,443
01061092,2003,0.6687,0.5932,0.2609,0.0217,0.028,,,,331,495
01061092,2008,0.6129,0.437,0.2581,0.0876,0.0924,0.072,,,858,1400
01061092,2013,0.5329,0.4859,0.2731,0.0482,0.0522,0.0361,,,259,486
01061092,2018,0.5051,0.4331,,,,,,,247,489
01061092,2023,0.5264,0.4541,,,,,,,249,473
01061093,1994,0.7968,0.3852,0.4057,0.0902,0.0574,,,,247,310
01061093,1998,0.7117,0.4217,0.4348,0.0391,0.0609,,,,232,326
01061093,2003,0.693,0.6133,0.2089,0.0756,0.0533,,,,228,329
01061093,2008,0.6303,0.495,0.1782,0.1139,0.0891,0.0594,,,208,330
01061093,2013,0.5429,0.5174,0.157,0.1163,0.0465,0.0291,,,177,326
01061093,2018,0.6476,,,,,,,,204,315
01061093,2023,0.6066,,,,,,,,185,305
01061095,1994,0.7304,0.4613,0.31,0.0978,0.0627,,,,569,779
01061095,1998,0.6606,0.393,0.3765,0.0988,0.0658,,,,510,772
01061095,2003,0.624,0.5297,0.2176,0.0879,0.1143,,,,473,758
01061095,2008,0.5851,0.309,0.1274,0.1014,0.3821,0.0542,,,447,764
01061095,2013,0.5352,0.3266,0.1231,0.108,0.3367,0.0075,,,410,766
01061095,2018,0.5253,,,,,,,,374,712
01061095,2023,0.5491,,,,,,,,380,692
01061096,1994,0.7986,0.5628,0.2727,0.0303,0.0866,,,,234,293
01061096,1998,0.7069,0.5983,0.265,0.0641,0.0385,,,,234,331
01061096,2003,0.6152,0.6395,0.176,0.0644,0.0944,,,,235,382
01061096,2008,0.6257,0.5431,0.1422,0.0517,0.1509,0.069,,,239,382
01061096,2013,0.5764,0.6667,0.1622,0.036,0.045,0.0135,,,230,399
01061096,2018,0.6494,,,,,,,,250,385
01061096,2023,0.683,,,,,,,,293,429
01061097,1994,0.7206,0.7033,0.158,0.0861,0.0274,,,,1362,1890
01061097,1998,0.6772,0.6185,0.2537,0.068,0.0493,,,,1389,2051
01061097,2003,0.6105,0.7931,0.1206,0.0394,0.0204,,,,1271,2082
01061097,2008,0.4922,0.6908,0.0713,0.0649,0.0504,0.0751,,,1041,2115
01061097,2013,0.5309,0.6341,0.1929,0.0679,0.019,0.0154,,,1117,2104
01061097,2018,0.5368,0.5167,0.2075,,,,,,1189,2215
01061097,2023,0.5498,0.4798,0.2007,,,,,,1265,2301
01061098,1994,0.79,0.4258,0.4323,0.0903,0.0194,,,,158,200
01061098,1998,0.7333,0.4476,0.3916,0.049,0.0699,,,,143,195
01061098,2003,0.7377,0.6692,0.2256,0.0752,0.015,,,,135,183
01061098,2008,0.57,0.6667,0.1282,0.0513,0.1026,0.0342,,,118,207
01061098,2013,0.6508,0.3083,0.1833,0.1,0.025,0.0083,,,123,189
01061098,2018,0.6821,,,,,,,,133,195
01061098,2023,0.6978,,,,,,,,127,182
01061100,1994,0.7818,0.5529,0.2235,0.0353,0.1059,,,,86,110
01061100,1998,0.7712,0.5714,0.1978,0.0769,0.0659,,,,91,118
01061100,2003,0.7519,0.7526,0.0825,0.0412,0.0515,,,,100,133
01061100,2008,0.6944,0.596,0.1515,0.1313,0.0909,0.0303,,,100,144
01061100,2013,0.6508,0.5949,0.0759,0.1772,0.0506,,,,82,126
01061100,2018,0.6822,,,,,,,,88,129
01061100,2023,0.7068,,,,,,,,94,133
01061101,1994,0.7667,0.4754,0.2955,0.1692,0.0193,,,,470,613
01061101,1998,0.7084,0.491,0.3145,0.0294,0.129,,,,447,631
01061101,2003,0.6765,0.5254,0.1898,0.1987,0.0574,,,,460,680
01061101,2008,0.592,0.4246,0.1709,0.1809,0.0553,0.0628,,,412,696
01061101,2013,0.5839,0.4389,0.182,0.2344,0.0274,0.02,,,407,697
01061101,2018,0.6497,0.2456,,0.1819,,,,,421,648
01061101,2023,0.6445,0.3825,,0.1731,,,,,426,661
01061102,1994,0.8085,0.4933,0.28,0.0667,0.0533,,,,76,94
01061102,1998,0.6792,0.5915,0.2394,0.0282,0.0845,,,,72,106
01061102,2003,0.7091,0.72,0.1333,0.04,0.08,,,,78,110
01061102,2008,0.6857,0.5362,0.1304,0.0725,0.2029,0.029,,,72,105
01061102,2013,0.757,0.5949,0.1392,0.0759,0.0759,0.0127,,,81,107
01061102,2018,0.787,,,,,,,,85,108
01061102,2023,0.7193,,,,,,,,82,114
01061103,1994,0.6441,0.3158,0.4211,0.1579,0.0526,,,,38,59
01061103,1998,0.6585,0.4898,0.3061,,0.1224,,,,54,82
01061103,2003,0.8028,0.6727,0.1273,0.0545,0.0909,,,,57,71
01061103,2008,0.6829,0.5283,0.1132,0.1321,0.0943,0.0566,,,56,82
01061103,2013,0.6835,0.5472,0.1132,0.1509,0.0377,,,,54,79
01061103,2018,0.6494,,,,,,,,50,77
01061103,2023,0.7297,,,,,,,,54,74
01061104,1994,0.7551,0.3598,0.4463,0.1005,0.0327,,,,441,584
01061104,1998,0.6886,0.4247,0.4494,0.0198,0.0469,,,,418,607
01061104,2003,0.6745,0.5485,0.2985,0.0663,0.0459,,,,400,593
01061104,2008,0.5647,0.4023,0.207,0.0408,0.2478,0.0292,,,358,634
01061104,2013,0.5821,0.2936,0.277,0.0942,0.1884,,,,365,627
01061104,2018,0.543,,0.3257,,,,,,341,628
01061104,2023,0.599,,0.2682,,,,,,363,606
01061105,1994,0.725,0.4595,0.3784,0.097,0.0366,,,,646,891
01061105,1998,0.6654,0.4325,0.4402,0.0307,0.0506,,,,676,1016
01061105,2003,0.6518,0.5561,0.2364,0.0727,0.0424,,,,672,1031
01061105,2008,0.5175,0.6444,0.167,0.0668,0.0373,0.0511,,,531,1026
01061105,2013,0.5406,0.6827,0.1466,0.0705,0.0223,0.0204,,,553,1023
01061105,2018,0.5401,,,,,,,,545,1009
01061105,2023,0.5471,,,,,,,,581,1062
01061106,1994,0.75,0.495,0.2871,0.1584,,,,,102,136
01061106,1998,0.6131,0.5542,0.4096,0.012,0.0241,,,,84,137
01061106,2003,0.5938,0.7432,0.2432,,,,,,76,128
01061106,2008,0.6406,0.5769,0.141,0.1282,0.0513,0.0769,,,82,128
01061106,2013,0.5203,0.6,0.1833,0.1,,0.0333,,,64,123
01061106,2018,0.5785,,,,,,,,70,121
01061106,2023,0.5574,,,,,,,,68,122
01061107,1994,0.7626,0.5104,0.3443,0.0699,0.0262,,,,938,1230
01061107,1998,0.6989,0.4441,0.4419,0.0355,0.0484,,,,954,1365
01061107,2003,0.5828,0.6483,0.1993,0.0552,0.042,,,,859,1474
01061107,2008,0.4997,0.5714,0.1714,0.0653,0.0626,0.102,,,764,1529
01061107,2013,0.54,0.6095,0.1878,0.0784,0.0174,0.0261,,,823,1524
01061107,2018,0.5334,0.5745,0.2075,,,,,,855,1603
01061107,2023,0.5986,0.4758,0.124,,,,,,1026,1714
01061108,1994,0.7933,0.3727,0.4224,0.087,0.0621,,,,165,208
01061108,1998,0.6429,0.5098,0.366,0.0392,0.0327,,,,153,238
01061108,2003,0.6888,0.6364,0.1939,0.0848,0.0606,,,,166,241
01061108,2008,0.7619,0.5479,0.1436,0.0851,0.1064,0.0798,,,192,252
01061108,2013,0.8635,0.5442,0.2326,0.0744,0.0419,0.0093,,,215,249
01061108,2018,0.7683,,,,,,,,189,246
01061108,2023,0.749,,,,,,,,185,247
01061109,1994,0.7987,0.4779,0.3278,0.0811,0.052,,,,254,318
01061109,1998,0.6803,0.4984,0.3696,0.0106,0.087,,,,217,319
01061109,2003,0.7169,0.5007,0.2849,0.028,0.1794,,,,238,332
01061109,2008,0.6777,0.4151,0.4198,0.0283,0.0613,0.066,,,225,332
01061109,2013,0.7178,0.4062,0.2679,0.1116,0.0446,0.0179,,,234,326
01061109,2018,0.6955,,,,,,,,233,335
01061109,2023,0.7284,,,,,,,,244,335
01061110,1994,0.7924,0.4068,0.4118,0.1171,0.0277,,,,813,1026
01061110,1998,0.7384,0.3654,0.4844,0.0361,0.0721,,,,847,1147
01061110,2003,0.7209,0.4462,0.4085,0.0698,0.0492,,,,891,1236
01061110,2008,0.6243,0.3799,0.3536,0.124,0.0699,0.0554,,,796,1275
01061110,2013,0.5987,0.4014,0.268,0.185,0.0639,0.0136,,,752,1256
01061110,2018,0.5786,0.4171,0.2877,,,,,,699,1208
01061110,2023,0.6296,0.3622,0.2495,,,,,,741,1177
01061112,1994,0.9385,0.5,0.1949,0.1186,0.1441,,,,122,130
01061112,1998,0.927,0.5887,0.2742,0.0645,0.0484,,,,127,137
01061112,2003,0.8472,0.6723,0.1933,0.084,0.0336,,,,122,144
01061112,2008,0.5973,0.6786,0.131,0.1071,0.0238,0.0357,,,89,149
01061112,2013,0.5954,0.6,0.1333,0.1733,0.0133,0.0133,,,78,131
01061112,2018,0.5606,,,,,,,,74,132
01061112,2023,0.7031,,,,,,,,90,128
01061113,1994,0.7251,0.3082,0.4936,0.1174,0.0453,,,,2619,3612
01061113,1998,0.6537,0.3501,0.5491,0.0315,0.0549,,,,2394,3662
01061113,2003,0.574,0.4453,0.4263,0.053,0.0622,,,,2094,3648
01061113,2008,0.5107,0.423,0.39,0.0842,0.0358,0.0369,,,1890,3701
01061113,2013,0.5045,0.4099,0.4159,0.0973,0.0214,0.0198,,,1867,3701
01061113,2018,0.4985,0.5573,0.4427,,,,,,1832,3675
01061113,2023,0.5251,0.5172,0.4445,,,,,,1917,3651
01061114,1994,0.8602,0.3663,0.3762,0.104,0.0446,,,,203,236
01061114,1998,0.8468,0.359,0.4872,0.0615,0.0615,,,,199,235
01061114,2003,0.7016,0.4318,0.3352,0.1136,0.0909,,,,181,258
01061114,2008,0.702,0.4343,0.2114,0.1143,0.1029,0.0743,,,179,255
01061114,2013,0.6929,0.2222,0.2398,0.1345,0.0292,0.0117,,,176,254
01061114,2018,0.6534,,,,,,,,181,277
01061114,2023,0.5523,,,,,,,,153,277
01061115,1994,0.7833,0.5591,0.2366,0.129,0.0323,,,,94,120
01061115,1998,0.6718,0.5465,0.2674,0.0698,0.0698,,,,88,131
01061115,2003,0.7109,0.6484,0.1978,0.0659,0.0549,,,,91,128
01061115,2008,0.7293,0.5275,0.2308,0.0659,0.0989,0.0659,,,97,133
01061115,2013,0.6028,0.6024,0.2289,0.0482,,0.0241,,,85,141
01061115,2018,0.5674,,,,,,,,80,141
01061115,2023,0.6786,,,,,,,,95,140
01061116,1994,0.7134,0.4104,0.4288,0.0727,0.0245,,,,1334,1870
01061116,1998,0.6415,0.4391,0.4383,0.0245,0.0466,,,,1242,1936
01061116,2003,0.5671,0.5607,0.2889,0.0553,0.0543,,,,1124,1982
01061116,2008,0.5052,0.4356,0.2847,0.0664,0.0885,0.0584,,,1028,2035
01061116,2013,0.5115,0.4281,0.3112,0.1001,0.0377,0.0159,,,1026,2006
01061116,2018,0.4892,0.5004,0.3062,,,,,,952,1946
01061116,2023,0.5541,0.4855,,,,,,,1095,1976
01061117,1994,0.7368,0.5494,0.2346,0.1296,0.0494,,,,168,228
01061117,1998,0.6612,0.5192,0.3205,0.0128,0.0962,,,,162,245
01061117,2003,0.6452,0.5932,0.2147,0.1017,0.0565,,,,180,279
01061117,2008,0.5842,0.4877,0.1481,0.1173,0.1173,0.0679,,,170,291
01061117,2013,0.5424,0.5159,0.1656,0.1465,0.0318,0.0127,,,160,295
01061117,2018,0.5916,,,,,,,,184,311
01061117,2023,0.6412,,,,,,,,218,340
01061118,1994,0.828,0.3385,0.4436,0.0896,0.0577,,,,1189,1436
01061118,1998,0.7822,0.2891,0.5109,0.0609,0.0618,,,,1124,1437
01061118,2003,0.6676,0.3856,0.4216,0.0847,0.0212,,,,958,1435
01061118,2008,0.6072,0.3084,0.3203,0.1186,0.0629,,,,861,1418
01061118,2013,0.5635,0.303,0.5088,0.1199,0.0164,0.0051,,,799,1418
01061118,2018,0.6254,0.2726,0.3443,,,,,,868,1388
01061118,2023,0.6425,0.3092,0.2682,,,,,,888,1382
01061119,1994,0.784,0.5163,0.2258,0.1512,0.0322,,,,334,426
01061119,1998,0.8269,0.5976,0.2672,0.0272,0.063,,,,344,416
01061119,2003,0.8394,0.6499,0.1691,0.089,0.0445,,,,345,411
01061119,2008,0.7123,0.4704,0.1742,0.1254,0.101,0.0662,,,302,424
01061119,2013,0.6627,0.4833,0.2045,0.1227,0.0669,0.0149,,,277,418
01061119,2018,0.6493,0.272,0.1004,,,,,,261,402
01061119,2023,0.6495,0.429,,,,,,,239,368
01062001,1994,0.7032,0.3881,0.3955,0.1536,0.0628,,,,16081,22869
01062001,1998,0.6216,0.4193,0.4191,0.0539,0.1076,,,,14886,23948
01062001,2003,0.5585,0.5109,0.2996,0.1305,0.0589,,,,13811,24729
01062001,2008,0.4934,0.3954,0.246,0.1855,0.1043,0.0688,,,12650,25639
01062001,2013,0.4338,0.3687,0.2907,0.2134,0.0733,0.0362,,,11336,26133
01062001,2018,0.4987,0.3153,0.2104,0.2163,0.0852,0.0659,,,13561,27191
01062001,2023,0.4814,0.249,0.2164,0.2607,0.1488,,,,13105,27221
01062003,1994,0.772,0.411,0.4292,0.121,0.0388,,,,457,592
01062003,1998,0.6931,0.5343,0.3333,0.0378,0.0946,,,,445,642
01062003,2003,0.6947,0.5973,0.2752,0.0828,0.0447,,,,455,655
01062003,2008,0.6142,0.5398,0.241,0.0867,0.0675,0.0651,,,425,692
01062003,2013,0.5988,0.5103,0.2513,0.1513,0.0436,0.0205,,,403,673
01062003,2018,0.5775,0.4078,,,,,,,410,710
01062003,2023,0.5992,0.3269,,,,,,,450,751
01062004,1994,0.687,0.3893,0.4266,0.1215,0.0626,,,,11693,17021
01062004,1998,0.5848,0.4037,0.4604,0.0658,0.07,,,,10588,18104
01062004,2003,0.526,0.5291,0.2756,0.1042,0.0911,,,,9720,18480
01062004,2008,0.4525,0.3613,0.2888,0.122,0.1395,0.0807,,,8769,19377
01062004,2013,0.4232,0.3816,0.3099,0.1766,0.0667,0.0373,,,8400,19848
01062004,2018,0.4391,0.2716,0.2012,0.1525,0.0611,0.0643,,,8681,19769
01062004,2023,0.475,0.2896,0.2086,0.1949,,0.0405,,,9200,19368
01062005,1994,0.7411,0.3832,0.4012,0.1366,0.079,,,,1191,1607
01062005,1998,0.6929,0.3382,0.4148,0.172,0.075,,,,1252,1807
01062005,2003,0.6317,0.3689,0.2755,0.0659,0.2896,,,,1293,2047
01062005,2008,0.5735,0.3567,0.202,0.0749,0.3086,0.0375,,,1241,2164
01062005,2013,0.5397,0.3389,0.3851,0.1359,0.1023,0.0126,,,1216,2253
01062005,2018,0.5118,0.3469,0.3578,,0.2953,,,,1236,2415
01062005,2023,0.565,0.3457,0.413,,0.2414,,,,1387,2455
01062006,1994,0.7095,0.3792,0.4233,0.1414,0.0562,,,,6679,9414
01062006,1998,0.6407,0.3787,0.4733,0.0436,0.1044,,,,6518,10173
01062006,2003,0.5465,0.5184,0.3126,0.1074,0.0616,,,,6015,11007
01062006,2008,0.5664,0.4681,0.2812,0.122,0.0635,0.054,,,6808,12020
01062006,2013,0.5307,0.4277,0.2733,0.1835,0.074,0.0279,,,6849,12905
01062006,2018,0.5149,0.3035,0.1919,0.2357,0.0659,,,,6795,13196
01062006,2023,0.5391,0.3595,0.2345,0.2056,0.0656,,,,7124,13214
01062008,1994,0.7608,0.4327,0.4327,0.0793,0.0553,,,,423,556
01062008,1998,0.6589,0.4619,0.4264,0.0558,0.0558,,,,398,604
01062008,2003,0.6702,0.5372,0.293,0.0953,0.0744,,,,441,658
01062008,2008,0.6401,0.4614,0.2864,0.1205,0.0614,0.0705,,,450,703
01062008,2013,0.5444,0.4672,0.2887,0.1732,0.0367,0.0184,,,386,709
01062008,2018,0.567,0.3618,,,,,,,402,709
01062008,2023,0.6577,0.4708,,,,,,,467,710
01062009,1994,0.7104,0.3983,0.4109,0.1495,0.0414,,,,5874,8269
01062009,1998,0.6265,0.4027,0.4389,0.0434,0.115,,,,5736,9156
01062009,2003,0.5857,0.4875,0.3356,0.1046,0.0431,,,,5753,9823
01062009,2008,0.4347,0.4309,0.2618,0.0915,0.0982,0.1048,,,4421,10171
01062009,2013,0.3932,0.4476,0.3341,0.1236,0.0371,0.0356,,,4073,10358
01062009,2018,0.4338,0.2406,0.2637,0.1232,0.0388,,,,4670,10766
01062009,2023,0.4653,0.418,0.1947,0.1303,0.0478,,,,4944,10625
01062011,1994,0.8321,0.6392,0.2227,0.0846,0.0535,,,,461,554
01062011,1998,0.7119,0.5779,0.2902,0.0695,0.0624,,,,425,597
01062011,2003,0.7221,0.7155,0.1659,0.0603,0.0582,,,,473,655
01062011,2008,0.5956,0.6053,0.1914,0.067,0.0957,0.0383,,,430,722
01062011,2013,0.4945,0.6091,0.2386,0.0888,0.0431,0.0051,,,406,821
01062011,2018,0.4543,0.4845,,,,,,,373,821
01062011,2023,0.535,0.3895,,,,,,,420,785
01062014,1994,0.7838,0.4177,0.472,0.0916,0.0186,,,,660,842
01062014,1998,0.7037,0.3942,0.4976,0.0404,0.0679,,,,639,908
01062014,2003,0.6845,0.4915,0.3254,0.1379,0.0452,,,,898,1312
01062014,2008,0.5762,0.3784,0.3377,0.1463,0.0715,0.066,,,934,1621
01062014,2013,0.5476,0.4074,0.3281,0.1897,0.0257,0.0301,,,915,1671
01062014,2018,0.5417,0.2985,0.1912,,,,,,935,1726
01062014,2023,0.5611,0.2955,0.1198,,,,,,1019,1816
01062016,1994,0.7746,0.4707,0.3486,0.117,0.0636,,,,1220,1575
01062016,1998,0.7302,0.488,0.3728,0.0656,0.0736,,,,1291,1768
01062016,2003,0.6772,0.5393,0.2655,0.1059,0.0893,,,,1240,1831
01062016,2013,0.5484,0.3909,0.3726,0.1269,0.0584,0.0274,,,1122,2046
01062016,2018,0.5652,0.2095,0.165,,,,,,1222,2162
01062016,2023,0.5857,0.2673,0.1122,,,,,,1323,2259
01062018,1994,0.6663,0.3699,0.4447,0.1394,0.046,,,,7675,11519
01062018,1998,0.5581,0.3711,0.5011,0.0493,0.0784,,,,7114,12747
01062018,2003,0.4647,0.5333,0.3051,0.0904,0.0518,,,,5956,12817
01062018,2008,0.3729,0.4295,0.2773,0.1205,0.0644,0.0819,,,4880,13088
01062018,2013,0.3298,0.4001,0.3566,0.1552,0.0264,0.0305,,,4762,14440
01062018,2018,0.3469,0.3803,0.3281,0.181,0.1106,,,,5083,14653
01062018,2023,0.3861,0.3686,0.2865,0.1561,0.1888,,,,5433,14072
01062019,1994,0.8113,0.4135,0.418,0.1213,0.0472,,,,460,567
01062019,1998,0.7488,0.4248,0.4535,0.0597,0.0619,,,,477,637
01062019,2003,0.6495,0.5197,0.3325,0.0616,0.0862,,,,415,639
01062019,2013,0.5055,0.4313,0.2907,0.1597,0.0671,0.0224,,,324,641
01062019,2018,0.5031,,,,,,,,320,636
01062019,2023,0.6601,,,,,,,,437,662
01062020,1994,0.7684,0.4298,0.4045,0.1096,0.0562,,,,365,475
01062020,1998,0.7297,0.4054,0.473,0.0486,0.073,,,,378,518
01062020,2003,0.6579,0.6379,0.2385,0.0776,0.046,,,,352,535
01062020,2008,0.6959,0.4459,0.2054,0.1459,0.1027,0.0865,,,373,536
01062020,2013,0.6233,0.4233,0.2699,0.1989,0.0369,0.0398,,,359,576
01062020,2018,0.5792,,,,,,,,340,587
01062020,2023,0.6293,,,,,,,,365,580
01062021,1994,0.7594,0.4768,0.3258,0.1338,0.0636,,,,764,1006
01062021,1998,0.7243,0.4841,0.3833,0.0623,0.0703,,,,767,1059
01062021,2003,0.6645,0.6309,0.2446,0.0658,0.0486,,,,711,1070
01062021,2008,0.6173,0.4918,0.3184,0.0703,0.0643,0.0478,,,687,1113
01062021,2013,0.5468,0.5343,0.2919,0.1132,0.0383,0.0175,,,637,1165
01062021,2018,0.5531,0.6364,0.3636,,,,,,667,1206
01062021,2023,0.5752,0.604,0.396,,,,,,700,1217
01062022,1994,0.7741,0.5167,0.3118,0.137,0.0345,,,,915,1182
01062022,1998,0.7496,0.4443,0.3876,0.0711,0.0969,,,,982,1310
01062022,2003,0.6715,0.5237,0.2739,0.099,0.0847,,,,922,1373
01062022,2008,0.6037,0.4871,0.2212,0.1471,0.0753,0.0518,,,870,1441
01062022,2013,0.607,0.4863,0.2455,0.1585,0.0441,0.0334,,,862,1420
01062022,2018,0.6296,0.1426,0.1212,,,,,,952,1512
01062022,2023,0.6137,,,0.2708,,,,,926,1509
01062023,1994,0.7564,0.5078,0.3148,0.1111,0.0662,,,,5472,7234
01062023,1998,0.696,0.5062,0.3418,0.0553,0.0966,,,,5133,7375
01062023,2003,0.6058,0.584,0.2313,0.126,0.0586,,,,4611,7612
01062023,2008,0.5431,0.4366,0.1994,0.1833,0.1323,0.0445,,,4112,7572
01062023,2013,0.5385,0.4542,0.2505,0.2013,0.0621,0.0249,,,4184,7770
01062023,2018,0.545,0.3934,0.1922,0.2787,0.1356,,,,4228,7758
01062023,2023,0.5678,0.4183,0.1673,0.2692,0.1452,,,,4320,7608
01062025,1994,0.7842,0.5418,0.2908,0.1418,0.0255,,,,723,922
01062025,1998,0.7301,0.5386,0.3802,0.0257,0.0555,,,,752,1030
01062025,2003,0.6497,0.6262,0.3024,0.0471,0.0243,,,,714,1099
01062025,2008,0.5565,0.5536,0.2287,0.0852,0.0505,0.082,,,650,1168
01062025,2013,0.4849,0.6235,0.2334,0.0835,0.0273,0.0204,,,594,1225
01062025,2018,0.4571,1,,,,,,,613,1341
01062025,2023,0.5295,1,,,,,,,764,1443
01062026,1994,0.7717,0.3735,0.3424,0.2179,0.0661,,,,267,346
01062026,1998,0.7354,0.3613,0.4197,0.073,0.146,,,,278,378
01062026,2003,0.6945,0.5361,0.2662,0.1559,0.0418,,,,266,383
01062026,2013,0.6778,0.4111,0.2609,0.2411,0.0277,0.0474,,,263,388
01062026,2018,0.6015,,,,,,,,243,404
01062026,2023,0.5967,,,,,,,,250,419
01062027,1994,0.8229,0.4321,0.3982,0.1179,0.0518,,,,581,706
01062027,1998,0.7143,0.43,0.4401,0.0422,0.0877,,,,615,861
01062027,2003,0.6448,0.5583,0.288,0.0989,0.0548,,,,579,898
01062027,2008,0.5826,0.491,0.2625,0.1042,0.0902,0.0521,,,529,908
01062027,2013,0.5703,0.4972,0.267,0.1602,0.035,0.0258,,,564,989
01062027,2018,0.6396,0.4329,,,,,,,655,1024
01062027,2023,0.6109,0.3323,,,,,,,614,1005
01062031,1994,0.8041,0.3913,0.4391,0.0913,0.0783,,,,234,291
01062031,1998,0.7257,0.4532,0.4089,0.0591,0.0788,,,,209,288
01062031,2003,0.6961,0.5865,0.2895,0.0902,0.0338,,,,268,385
01062031,2008,0.7154,0.4771,0.3092,0.0878,0.0649,0.0611,,,269,376
01062031,2013,0.6685,0.4242,0.2727,0.2078,0.0519,0.0173,,,238,356
01062031,2018,0.5652,0.1934,,,,,,,208,368
01062031,2023,0.5792,,,,,,,,245,423
01062032,1994,0.7716,0.4613,0.3622,0.1362,0.0402,,,,331,429
01062032,1998,0.7127,0.4582,0.4272,0.0433,0.0712,,,,330,463
01062032,2003,0.6554,0.5987,0.2977,0.0769,0.0268,,,,310,473
01062032,2008,0.6112,0.4842,0.3123,0.0702,0.0842,0.0491,,,294,481
01062032,2013,0.5832,0.5,0.2963,0.1111,0.0444,0.0111,,,277,475
01062032,2018,0.5687,,,,,,,,265,466
01062032,2023,0.6234,,,,,,,,293,470
01062033,1994,0.9783,0.4222,0.2889,0.2,0.0889,,,,45,46
01062033,1998,0.9184,0.4889,0.4222,0.0444,0.0444,,,,45,49
01062033,2003,0.9375,0.5,0.3864,0.0909,0.0227,,,,45,48
01062033,2013,0.7368,0.4634,0.3415,0.1707,0.0244,,,,42,57
01062035,1994,0.7579,0.4252,0.3747,0.1123,0.0878,,,,1979,2611
01062035,1998,0.6858,0.4189,0.4105,0.0803,0.0903,,,,1956,2852
01062035,2003,0.6572,0.5043,0.2521,0.1551,0.0885,,,,1904,2897
01062035,2008,0.5877,0.4322,0.2263,0.1591,0.1206,0.0498,,,1713,2915
01062035,2013,0.551,0.4747,0.247,0.1894,0.0486,0.0173,,,1604,2911
01062035,2018,0.6116,0.3151,0.1008,,0.0789,,,,1820,2976
01062035,2023,0.6685,0.2131,0.095,0.0696,0.0483,,,,1964,2938
01062036,1994,0.7156,0.4882,0.3294,0.1353,0.0471,,,,873,1220
01062036,1998,0.645,0.4835,0.3565,0.0549,0.105,,,,845,1310
01062036,2003,0.6655,0.577,0.2481,0.1008,0.0742,,,,931,1399
01062036,2008,0.653,0.4659,0.2022,0.1319,0.1055,0.0495,,,926,1418
01062036,2013,0.6308,0.4256,0.2449,0.1751,0.103,0.0183,,,892,1414
01062036,2018,0.6264,0.1551,0.0912,,,,,,912,1456
01062036,2023,0.5827,0.1897,,,,,,,870,1493
01062039,1994,0.8284,0.435,0.3842,0.113,0.0678,,,,362,437
01062039,1998,0.6329,0.3684,0.4799,0.0557,0.096,,,,331,523
01062039,2003,0.6512,0.5472,0.3028,0.1056,0.0444,,,,364,559
01062039,2008,0.6409,0.3945,0.2712,0.1288,0.0877,0.1178,,,373,582
01062039,2013,0.702,0.4289,0.3084,0.1807,0.0193,0.0289,,,424,604
01062039,2018,0.6248,,,,,,,,393,629
01062039,2023,0.6862,,,,,,,,433,631
01062040,1994,0.8596,0.418,0.4233,0.1217,0.037,,,,196,228
01062040,1998,0.7849,0.4039,0.4236,0.0443,0.1281,,,,208,265
01062040,2003,0.7492,0.5068,0.267,0.1765,0.0498,,,,224,299
01062040,2013,0.6788,0.4199,0.2873,0.1823,0.0055,0.0829,,,186,274
01062040,2018,0.6528,,,,,,,,188,288
01062040,2023,0.6466,,,,,,,,183,283
01062045,1994,0.7087,0.4717,0.3297,0.1487,0.0498,,,,1518,2142
01062045,1998,0.6238,0.4763,0.374,0.0613,0.0884,,,,1484,2379
01062045,2003,0.5414,0.6318,0.2194,0.0906,0.0442,,,,1379,2547
01062045,2008,0.4519,0.5859,0.2108,0.0754,0.0703,0.0533,,,1197,2649
01062045,2013,0.5017,0.6659,0.1674,0.1106,0.0223,0.02,,,1325,2641
01062045,2018,0.5269,0.6923,0.3077,,,,,,1479,2807
01062045,2023,0.5061,1,,,,,,,1369,2705
01062046,1994,0.7619,0.3212,0.443,0.0984,0.1373,,,,400,525
01062046,1998,0.7214,0.3235,0.5172,0.1054,0.0539,,,,422,585
01062046,2003,0.6683,0.4729,0.3793,0.0788,0.069,,,,421,630
01062046,2008,0.619,0.3604,0.3223,0.1117,0.1041,0.0914,,,411,664
01062046,2013,0.5524,0.4031,0.3411,0.1602,0.0284,0.0517,,,395,715
01062046,2018,0.6296,,,,,,,,464,737
01062046,2023,0.5456,,,,,,,,401,735
01062048,1994,0.8259,0.5113,0.3312,0.1125,0.045,,,,332,402
01062048,1998,0.7172,0.5065,0.4183,0.0359,0.0392,,,,317,442
01062048,2003,0.6434,0.6156,0.2687,0.0688,0.0469,,,,332,516
01062048,2008,0.5438,0.4861,0.3333,0.0799,0.0451,0.0556,,,298,548
01062048,2013,0.5229,0.5618,0.2172,0.1311,0.03,0.0337,,,274,524
01062048,2018,0.5825,0.374,,,,,,,332,570
01062048,2023,0.5527,0.4302,,,,,,,304,550
01062050,1994,0.8,0.4541,0.4439,0.0663,0.0357,,,,204,255
01062050,1998,0.7621,0.4573,0.4322,0.0653,0.0452,,,,205,269
01062050,2003,0.7526,0.5442,0.3163,0.0744,0.0651,,,,219,291
