ags,election_year,turnout,cdu_csu,spd,gruene,fdp,linke_pds,afd,bsw,number_voters,eligible_voters
172,2002,0.8039,0.3255,0.4932,0.0694,0.0755,0.0105,,,158483,197153
173,2002,0.7964,0.3524,0.4226,0.1048,0.0706,0.0186,,,144891,181936
174,2002,0.7729,0.3853,0.4184,0.0734,0.0761,0.0101,,,163741,211863
175,2002,0.7951,0.3645,0.4068,0.0958,0.0905,0.0145,,,177347,223041
176,2002,0.8119,0.4916,0.3198,0.0668,0.0777,0.0092,,,191467,235821
177,2002,0.8221,0.4173,0.3408,0.1068,0.0992,0.0112,,,149323,181643
178,2002,0.8019,0.3802,0.3904,0.099,0.0881,0.0106,,,192786,240425
179,2002,0.8098,0.4304,0.3545,0.0951,0.085,0.0094,,,176590,218072
180,2002,0.7696,0.3612,0.3681,0.1387,0.0865,0.0145,,,143782,186838
181,2002,0.8033,0.3815,0.3967,0.0937,0.0826,0.0127,,,191145,237956
182,2002,0.8445,0.43,0.3132,0.1152,0.1079,0.0103,,,163517,193631
183,2002,0.7572,0.3355,0.3482,0.1754,0.0815,0.0257,,,138514,182930
184,2002,0.782,0.3273,0.3394,0.1936,0.0866,0.0239,,,157015,200796
185,2002,0.8103,0.3228,0.4366,0.1142,0.0779,0.0139,,,136988,169053
186,2002,0.7939,0.3915,0.3545,0.1199,0.0884,0.0148,,,176190,221942
187,2002,0.8113,0.3201,0.401,0.1581,0.08,0.0159,,,185863,229095
188,2002,0.8196,0.3874,0.3966,0.0964,0.0799,0.0113,,,189584,231299
189,2002,0.8083,0.3916,0.3969,0.0923,0.0792,0.0092,,,158915,196599
190,2002,0.7598,0.3801,0.3682,0.0338,0.0579,0.1287,,,127837,168250
191,2002,0.7448,0.3011,0.417,0.0382,0.0565,0.1518,,,138303,185691
192,2002,0.7326,0.2958,0.4101,0.0334,0.0573,0.1684,,,150325,205199
193,2002,0.7542,0.2991,0.4047,0.0386,0.058,0.162,,,166006,220101
194,2002,0.7503,0.2436,0.4099,0.0683,0.054,0.1903,,,121524,161977
195,2002,0.7648,0.2579,0.3957,0.079,0.0653,0.1654,,,156448,204557
196,2002,0.7528,0.2636,0.3947,0.0373,0.0606,0.2011,,,125039,166101
197,2002,0.7395,0.3048,0.3919,0.0335,0.0663,0.1624,,,143780,194424
198,2002,0.7468,0.2977,0.4006,0.0325,0.0548,0.1768,,,181757,243395
199,2002,0.7387,0.2954,0.3966,0.0352,0.0551,0.1882,,,159322,215683
200,2002,0.7994,0.4176,0.3854,0.0701,0.0906,0.0095,,,192672,241016
201,2002,0.7974,0.4611,0.337,0.074,0.0985,0.0079,,,152366,191068
202,2002,0.7917,0.4096,0.3894,0.0804,0.0895,0.0097,,,155023,195810
203,2002,0.8086,0.465,0.3324,0.0616,0.1087,0.0085,,,145190,179555
204,2002,0.7785,0.3643,0.4231,0.0715,0.1015,0.0104,,,149008,191397
205,2002,0.7965,0.4839,0.3248,0.0651,0.0962,0.0068,,,134022,168254
206,2002,0.7914,0.3856,0.4,0.0981,0.0837,0.0101,,,145225,183493
207,2002,0.8071,0.4217,0.3825,0.0658,0.0925,0.0093,,,168795,209140
208,2002,0.8219,0.3611,0.3737,0.1237,0.0995,0.0133,,,192698,234462
209,2002,0.8063,0.359,0.413,0.0822,0.0982,0.0108,,,157318,195114
210,2002,0.7994,0.3745,0.4133,0.0767,0.0817,0.0113,,,172136,215320
211,2002,0.8194,0.4032,0.3608,0.0927,0.0931,0.0103,,,177855,217054
212,2002,0.7731,0.3338,0.4473,0.0768,0.0861,0.0113,,,181694,235024
213,2002,0.7906,0.4208,0.3727,0.0573,0.0858,0.0105,,,149155,188666
214,2002,0.8182,0.4091,0.3624,0.0818,0.0937,0.0094,,,168303,205703
215,2002,0.8244,0.6532,0.2052,0.0688,0.0428,0.0061,,,204334,247852
216,2002,0.8272,0.6334,0.2171,0.0742,0.0451,0.0069,,,203047,245476
217,2002,0.8458,0.5807,0.2386,0.1016,0.0507,0.0066,,,201675,238437
218,2002,0.8057,0.6267,0.2549,0.0558,0.0357,0.006,,,193458,240121
219,2002,0.7846,0.4342,0.3069,0.1631,0.0616,0.013,,,159323,203053
220,2002,0.8097,0.4591,0.2893,0.1528,0.0671,0.0116,,,175917,217262
221,2002,0.8077,0.4557,0.2995,0.1499,0.0595,0.0128,,,162031,200604
222,2002,0.8101,0.4359,0.2923,0.1779,0.058,0.0136,,,175739,216927
223,2002,0.86,0.5572,0.2421,0.1071,0.0669,0.0071,,,213830,248648
224,2002,0.8175,0.6468,0.1965,0.0764,0.045,0.0057,,,177041,216569
225,2002,0.8528,0.6291,0.1945,0.0958,0.0569,0.0057,,,211399,247902
226,2002,0.8179,0.6728,0.1893,0.0695,0.0363,0.0052,,,166863,204009
227,2002,0.8363,0.6426,0.2037,0.0779,0.046,0.0058,,,199441,238479
228,2002,0.7706,0.7094,0.1941,0.034,0.0311,0.0035,,,117641,152670
229,2002,0.8122,0.6717,0.2078,0.0562,0.0362,0.0053,,,192222,236680
